# t ax ay az
278.53 -0.004951866421 0.0004429439306 -0.0001143435391
278.54 -0.00495200384 0.000441819733 -0.0001143587279
278.55 -0.004952141003 0.0004406954786 -0.0001143739096
278.56 -0.004952277909 0.0004395711675 -0.0001143890844
278.57 -0.004952414559 0.0004384467996 -0.0001144042523
278.58 -0.004952550952 0.000437322375 -0.0001144194133
278.59 -0.004952687088 0.0004361978939 -0.0001144345673
278.6 -0.004952822967 0.0004350733562 -0.0001144497143
278.61 -0.004952958589 0.0004339487621 -0.0001144648544
278.62 -0.004953093954 0.0004328241115 -0.0001144799876
278.63 -0.004953229063 0.0004316994046 -0.0001144951138
278.64 -0.004953363915 0.0004305746414 -0.000114510233
278.65 -0.004953498509 0.000429449822 -0.0001145253453
278.66 -0.004953632847 0.0004283249464 -0.0001145404506
278.67 -0.004953766928 0.0004272000147 -0.000114555549
278.68 -0.004953900751 0.0004260750269 -0.0001145706404
278.69 -0.004954034318 0.0004249499831 -0.0001145857249
278.7 -0.004954167628 0.0004238248834 -0.0001146008024
278.71 -0.00495430068 0.0004226997278 -0.0001146158729
278.72 -0.004954433475 0.0004215745164 -0.0001146309365
278.73 -0.004954566014 0.0004204492492 -0.0001146459931
278.74 -0.004954698295 0.0004193239264 -0.0001146610427
278.75 -0.004954830318 0.0004181985478 -0.0001146760854
278.76 -0.004954962085 0.0004170731138 -0.0001146911211
278.77 -0.004955093594 0.0004159476242 -0.0001147061498
278.78 -0.004955224846 0.0004148220791 -0.0001147211715
278.79 -0.004955355841 0.0004136964787 -0.0001147361863
278.8 -0.004955486578 0.0004125708229 -0.0001147511941
278.81 -0.004955617058 0.0004114451118 -0.0001147661949
278.82 -0.004955747281 0.0004103193455 -0.0001147811888
278.83 -0.004955877246 0.000409193524 -0.0001147961756
278.84 -0.004956006954 0.0004080676475 -0.0001148111555
278.85 -0.004956136404 0.0004069417159 -0.0001148261284
278.86 -0.004956265597 0.0004058157293 -0.0001148410943
278.87 -0.004956394532 0.0004046896879 -0.0001148560532
278.88 -0.00495652321 0.0004035635915 -0.0001148710051
278.89 -0.00495665163 0.0004024374404 -0.00011488595
278.9 -0.004956779793 0.0004013112345 -0.000114900888
278.91 -0.004956907697 0.0004001849739 -0.0001149158189
278.92 -0.004957035345 0.0003990586587 -0.0001149307429
278.93 -0.004957162734 0.000397932289 -0.0001149456598
278.94 -0.004957289866 0.0003968058647 -0.0001149605698
278.95 -0.00495741674 0.0003956793861 -0.0001149754727
278.96 -0.004957543357 0.000394552853 -0.0001149903687
278.97 -0.004957669715 0.0003934262656 -0.0001150052576
278.98 -0.004957795816 0.000392299624 -0.0001150201396
278.99 -0.004957921659 0.0003911729281 -0.0001150350145
279 -0.004958047244 0.0003900461782 -0.0001150498825
279.01 -0.004958172571 0.0003889193741 -0.0001150647434
279.02 -0.004958297641 0.000387792516 -0.0001150795973
279.03 -0.004958422452 0.000386665604 -0.0001150944442
279.04 -0.004958547005 0.0003855386381 -0.0001151092841
279.05 -0.004958671301 0.0003844116183 -0.000115124117
279.06 -0.004958795338 0.0003832845448 -0.0001151389429
279.07 -0.004958919117 0.0003821574175 -0.0001151537617
279.08 -0.004959042639 0.0003810302366 -0.0001151685735
279.09 -0.004959165902 0.0003799030021 -0.0001151833783
279.1 -0.004959288907 0.000378775714 -0.0001151981761
279.11 -0.004959411654 0.0003776483725 -0.0001152129669
279.12 -0.004959534142 0.0003765209775 -0.0001152277506
279.13 -0.004959656373 0.0003753935292 -0.0001152425273
279.14 -0.004959778345 0.0003742660276 -0.000115257297
279.15 -0.004959900059 0.0003731384728 -0.0001152720596
279.16 -0.004960021515 0.0003720108648 -0.0001152868153
279.17 -0.004960142712 0.0003708832037 -0.0001153015639
279.18 -0.004960263651 0.0003697554895 -0.0001153163054
279.19 -0.004960384332 0.0003686277223 -0.0001153310399
279.2 -0.004960504755 0.0003674999022 -0.0001153457674
279.21 -0.004960624918 0.0003663720293 -0.0001153604878
279.22 -0.004960744824 0.0003652441035 -0.0001153752012
279.23 -0.004960864471 0.0003641161249 -0.0001153899076
279.24 -0.00496098386 0.0003629880937 -0.0001154046069
279.25 -0.00496110299 0.0003618600098 -0.0001154192992
279.26 -0.004961221861 0.0003607318734 -0.0001154339844
279.27 -0.004961340474 0.0003596036845 -0.0001154486626
279.28 -0.004961458829 0.0003584754431 -0.0001154633337
279.29 -0.004961576925 0.0003573471493 -0.0001154779978
279.3 -0.004961694762 0.0003562188032 -0.0001154926548
279.31 -0.00496181234 0.0003550904048 -0.0001155073048
279.32 -0.00496192966 0.0003539619542 -0.0001155219477
279.33 -0.004962046721 0.0003528334515 -0.0001155365836
279.34 -0.004962163523 0.0003517048967 -0.0001155512124
279.35 -0.004962280067 0.0003505762898 -0.0001155658341
279.36 -0.004962396352 0.000349447631 -0.0001155804488
279.37 -0.004962512378 0.0003483189203 -0.0001155950564
279.38 -0.004962628145 0.0003471901578 -0.000115609657
279.39 -0.004962743653 0.0003460613434 -0.0001156242505
279.4 -0.004962858903 0.0003449324774 -0.0001156388369
279.41 -0.004962973893 0.0003438035596 -0.0001156534163
279.42 -0.004963088624 0.0003426745903 -0.0001156679886
279.43 -0.004963203097 0.0003415455694 -0.0001156825538
279.44 -0.004963317311 0.0003404164971 -0.0001156971119
279.45 -0.004963431265 0.0003392873733 -0.000115711663
279.46 -0.004963544961 0.0003381581982 -0.000115726207
279.47 -0.004963658397 0.0003370289718 -0.0001157407439
279.48 -0.004963771574 0.0003358996942 -0.0001157552738
279.49 -0.004963884492 0.0003347703653 -0.0001157697965
279.5 -0.004963997151 0.0003336409854 -0.0001157843122
279.51 -0.004964109551 0.0003325115544 -0.0001157988208
279.52 -0.004964221692 0.0003313820724 -0.0001158133223
279.53 -0.004964333573 0.0003302525395 -0.0001158278167
279.54 -0.004964445196 0.0003291229557 -0.000115842304
279.55 -0.004964556558 0.0003279933211 -0.0001158567843
279.56 -0.004964667662 0.0003268636357 -0.0001158712575
279.57 -0.004964778506 0.0003257338997 -0.0001158857235
279.58 -0.004964889091 0.000324604113 -0.0001159001825
279.59 -0.004964999417 0.0003234742758 -0.0001159146344
279.6 -0.004965109483 0.000322344388 -0.0001159290791
279.61 -0.00496521929 0.0003212144498 -0.0001159435168
279.62 -0.004965328837 0.0003200844613 -0.0001159579474
279.63 -0.004965438125 0.0003189544224 -0.0001159723709
279.64 -0.004965547153 0.0003178243332 -0.0001159867873
279.65 -0.004965655922 0.0003166941939 -0.0001160011965
279.66 -0.004965764431 0.0003155640044 -0.0001160155987
279.67 -0.004965872681 0.0003144337648 -0.0001160299938
279.68 -0.004965980671 0.0003133034752 -0.0001160443817
279.69 -0.004966088401 0.0003121731356 -0.0001160587626
279.7 -0.004966195872 0.0003110427462 -0.0001160731363
279.71 -0.004966303083 0.0003099123069 -0.0001160875029
279.72 -0.004966410035 0.0003087818179 -0.0001161018624
279.73 -0.004966516726 0.0003076512791 -0.0001161162148
279.74 -0.004966623158 0.0003065206907 -0.0001161305601
279.75 -0.00496672933 0.0003053900527 -0.0001161448983
279.76 -0.004966835243 0.0003042593651 -0.0001161592293
279.77 -0.004966940895 0.0003031286281 -0.0001161735532
279.78 -0.004967046288 0.0003019978417 -0.00011618787
279.79 -0.004967151421 0.000300867006 -0.0001162021797
279.8 -0.004967256294 0.0002997361209 -0.0001162164822
279.81 -0.004967360907 0.0002986051867 -0.0001162307776
279.82 -0.00496746526 0.0002974742032 -0.0001162450659
279.83 -0.004967569353 0.0002963431707 -0.0001162593471
279.84 -0.004967673186 0.0002952120891 -0.0001162736211
279.85 -0.004967776759 0.0002940809586 -0.000116287888
279.86 -0.004967880072 0.0002929497791 -0.0001163021477
279.87 -0.004967983124 0.0002918185508 -0.0001163164004
279.88 -0.004968085917 0.0002906872737 -0.0001163306459
279.89 -0.00496818845 0.0002895559479 -0.0001163448842
279.9 -0.004968290722 0.0002884245734 -0.0001163591154
279.91 -0.004968392735 0.0002872931503 -0.0001163733395
279.92 -0.004968494487 0.0002861616786 -0.0001163875564
279.93 -0.004968595979 0.0002850301584 -0.0001164017661
279.94 -0.00496869721 0.0002838985899 -0.0001164159688
279.95 -0.004968798182 0.0002827669729 -0.0001164301643
279.96 -0.004968898893 0.0002816353077 -0.0001164443526
279.97 -0.004968999344 0.0002805035942 -0.0001164585338
279.98 -0.004969099534 0.0002793718325 -0.0001164727078
279.99 -0.004969199464 0.0002782400227 -0.0001164868747
280 -0.004969299134 0.0002771081649 -0.0001165010344
280.01 -0.004969398543 0.000275976259 -0.0001165151869
280.02 -0.004969497692 0.0002748443053 -0.0001165293323
280.03 -0.00496959658 0.0002737123036 -0.0001165434706
280.04 -0.004969695208 0.0002725802542 -0.0001165576017
280.05 -0.004969793575 0.000271448157 -0.0001165717256
280.06 -0.004969891682 0.0002703160121 -0.0001165858423
280.07 -0.004969989528 0.0002691838196 -0.0001165999519
280.08 -0.004970087114 0.0002680515795 -0.0001166140543
280.09 -0.004970184439 0.0002669192919 -0.0001166281496
280.1 -0.004970281503 0.0002657869569 -0.0001166422377
280.11 -0.004970378307 0.0002646545745 -0.0001166563186
280.12 -0.00497047485 0.0002635221447 -0.0001166703923
280.13 -0.004970571132 0.0002623896677 -0.0001166844589
280.14 -0.004970667154 0.0002612571436 -0.0001166985183
280.15 -0.004970762914 0.0002601245723 -0.0001167125705
280.16 -0.004970858414 0.0002589919539 -0.0001167266155
280.17 -0.004970953653 0.0002578592885 -0.0001167406534
280.18 -0.004971048632 0.0002567265762 -0.0001167546841
280.19 -0.004971143349 0.0002555938169 -0.0001167687076
280.2 -0.004971237806 0.0002544610109 -0.0001167827239
280.21 -0.004971332001 0.0002533281581 -0.000116796733
280.22 -0.004971425936 0.0002521952586 -0.0001168107349
280.23 -0.00497151961 0.0002510623124 -0.0001168247297
280.24 -0.004971613023 0.0002499293197 -0.0001168387172
280.25 -0.004971706175 0.0002487962805 -0.0001168526976
280.26 -0.004971799065 0.0002476631948 -0.0001168666708
280.27 -0.004971891695 0.0002465300627 -0.0001168806367
280.28 -0.004971984064 0.0002453968843 -0.0001168945955
280.29 -0.004972076171 0.0002442636596 -0.0001169085471
280.3 -0.004972168018 0.0002431303887 -0.0001169224915
280.31 -0.004972259603 0.0002419970717 -0.0001169364287
280.32 -0.004972350927 0.0002408637086 -0.0001169503586
280.33 -0.00497244199 0.0002397302994 -0.0001169642814
280.34 -0.004972532791 0.0002385968443 -0.000116978197
280.35 -0.004972623332 0.0002374633433 -0.0001169921054
280.36 -0.004972713611 0.0002363297965 -0.0001170060065
280.37 -0.004972803629 0.0002351962039 -0.0001170199005
280.38 -0.004972893385 0.0002340625656 -0.0001170337872
280.39 -0.00497298288 0.0002329288817 -0.0001170476667
280.4 -0.004973072114 0.0002317951521 -0.000117061539
280.41 -0.004973161086 0.0002306613771 -0.0001170754041
280.42 -0.004973249797 0.0002295275565 -0.000117089262
280.43 -0.004973338247 0.0002283936906 -0.0001171031127
280.44 -0.004973426435 0.0002272597793 -0.0001171169561
280.45 -0.004973514362 0.0002261258228 -0.0001171307924
280.46 -0.004973602027 0.0002249918211 -0.0001171446214
280.47 -0.00497368943 0.0002238577741 -0.0001171584432
280.48 -0.004973776572 0.0002227236822 -0.0001171722577
280.49 -0.004973863452 0.0002215895451 -0.000117186065
280.5 -0.004973950071 0.0002204553631 -0.0001171998651
280.51 -0.004974036428 0.0002193211363 -0.000117213658
280.52 -0.004974122524 0.0002181868645 -0.0001172274437
280.53 -0.004974208358 0.000217052548 -0.0001172412221
280.54 -0.00497429393 0.0002159181868 -0.0001172549932
280.55 -0.00497437924 0.0002147837809 -0.0001172687572
280.56 -0.004974464289 0.0002136493304 -0.0001172825139
280.57 -0.004974549076 0.0002125148354 -0.0001172962633
280.58 -0.004974633601 0.000211380296 -0.0001173100056
280.59 -0.004974717864 0.0002102457121 -0.0001173237406
280.6 -0.004974801865 0.0002091110839 -0.0001173374683
280.61 -0.004974885605 0.0002079764114 -0.0001173511888
280.62 -0.004974969082 0.0002068416946 -0.0001173649021
280.63 -0.004975052298 0.0002057069338 -0.0001173786081
280.64 -0.004975135252 0.0002045721288 -0.0001173923068
280.65 -0.004975217944 0.0002034372798 -0.0001174059983
280.66 -0.004975300374 0.0002023023868 -0.0001174196826
280.67 -0.004975382541 0.00020116745 -0.0001174333596
280.68 -0.004975464447 0.0002000324692 -0.0001174470294
280.69 -0.004975546091 0.0001988974447 -0.0001174606919
280.7 -0.004975627472 0.0001977623765 -0.0001174743471
280.71 -0.004975708592 0.0001966272647 -0.0001174879951
280.72 -0.004975789449 0.0001954921092 -0.0001175016358
280.73 -0.004975870045 0.0001943569102 -0.0001175152693
280.74 -0.004975950378 0.0001932216677 -0.0001175288955
280.75 -0.004976030448 0.0001920863818 -0.0001175425144
280.76 -0.004976110257 0.0001909510526 -0.0001175561261
280.77 -0.004976189803 0.0001898156801 -0.0001175697305
280.78 -0.004976269088 0.0001886802644 -0.0001175833276
280.79 -0.004976348109 0.0001875448055 -0.0001175969175
280.8 -0.004976426869 0.0001864093035 -0.0001176105001
280.81 -0.004976505366 0.0001852737585 -0.0001176240754
280.82 -0.004976583601 0.0001841381705 -0.0001176376435
280.83 -0.004976661573 0.0001830025397 -0.0001176512042
280.84 -0.004976739283 0.0001818668659 -0.0001176647577
280.85 -0.004976816731 0.0001807311494 -0.000117678304
280.86 -0.004976893916 0.0001795953902 -0.0001176918429
280.87 -0.004976970839 0.0001784595883 -0.0001177053746
280.88 -0.004977047499 0.0001773237438 -0.0001177188989
280.89 -0.004977123896 0.0001761878568 -0.000117732416
280.9 -0.004977200032 0.0001750519273 -0.0001177459259
280.91 -0.004977275904 0.0001739159555 -0.0001177594284
280.92 -0.004977351514 0.0001727799412 -0.0001177729236
280.93 -0.004977426861 0.0001716438847 -0.0001177864116
280.94 -0.004977501946 0.000170507786 -0.0001177998922
280.95 -0.004977576768 0.0001693716451 -0.0001178133656
280.96 -0.004977651327 0.0001682354622 -0.0001178268316
280.97 -0.004977725624 0.0001670992372 -0.0001178402904
280.98 -0.004977799657 0.0001659629702 -0.0001178537419
280.99 -0.004977873428 0.0001648266614 -0.0001178671861
281 -0.004977946937 0.0001636903106 -0.0001178806229
281.01 -0.004978020182 0.0001625539182 -0.0001178940525
281.02 -0.004978093165 0.000161417484 -0.0001179074748
281.03 -0.004978165885 0.0001602810081 -0.0001179208898
281.04 -0.004978238342 0.0001591444907 -0.0001179342974
281.05 -0.004978310536 0.0001580079317 -0.0001179476978
281.06 -0.004978382467 0.0001568713313 -0.0001179610908
281.07 -0.004978454135 0.0001557346894 -0.0001179744766
281.08 -0.00497852554 0.0001545980063 -0.000117987855
281.09 -0.004978596682 0.0001534612818 -0.0001180012261
281.1 -0.004978667562 0.0001523245162 -0.0001180145899
281.11 -0.004978738178 0.0001511877094 -0.0001180279464
281.12 -0.004978808531 0.0001500508615 -0.0001180412956
281.13 -0.004978878621 0.0001489139726 -0.0001180546375
281.14 -0.004978948448 0.0001477770427 -0.000118067972
281.15 -0.004979018012 0.0001466400719 -0.0001180812992
281.16 -0.004979087312 0.0001455030603 -0.0001180946191
281.17 -0.00497915635 0.000144366008 -0.0001181079317
281.18 -0.004979225124 0.0001432289149 -0.0001181212369
281.19 -0.004979293635 0.0001420917812 -0.0001181345348
281.2 -0.004979361883 0.0001409546069 -0.0001181478254
281.21 -0.004979429867 0.000139817392 -0.0001181611087
281.22 -0.004979497589 0.0001386801368 -0.0001181743846
281.23 -0.004979565047 0.0001375428411 -0.0001181876532
281.24 -0.004979632241 0.0001364055051 -0.0001182009145
281.25 -0.004979699173 0.0001352681288 -0.0001182141684
281.26 -0.004979765841 0.0001341307124 -0.000118227415
281.27 -0.004979832245 0.0001329932558 -0.0001182406543
281.28 -0.004979898386 0.0001318557591 -0.0001182538862
281.29 -0.004979964264 0.0001307182224 -0.0001182671108
281.3 -0.004980029878 0.0001295806457 -0.000118280328
281.31 -0.004980095229 0.0001284430292 -0.0001182935379
281.32 -0.004980160316 0.0001273053728 -0.0001183067404
281.33 -0.004980225139 0.0001261676767 -0.0001183199356
281.34 -0.0049802897 0.0001250299409 -0.0001183331235
281.35 -0.004980353996 0.0001238921655 -0.000118346304
281.36 -0.004980418029 0.0001227543504 -0.0001183594771
281.37 -0.004980481798 0.0001216164959 -0.0001183726429
281.38 -0.004980545304 0.0001204786019 -0.0001183858014
281.39 -0.004980608546 0.0001193406686 -0.0001183989525
281.4 -0.004980671524 0.0001182026959 -0.0001184120962
281.41 -0.004980734239 0.000117064684 -0.0001184252326
281.42 -0.004980796689 0.0001159266329 -0.0001184383616
281.43 -0.004980858877 0.0001147885427 -0.0001184514833
281.44 -0.0049809208 0.0001136504134 -0.0001184645976
281.45 -0.004980982459 0.0001125122451 -0.0001184777045
281.46 -0.004981043855 0.0001113740378 -0.0001184908041
281.47 -0.004981104987 0.0001102357917 -0.0001185038963
281.48 -0.004981165855 0.0001090975068 -0.0001185169811
281.49 -0.004981226459 0.0001079591831 -0.0001185300586
281.5 -0.004981286799 0.0001068208208 -0.0001185431287
281.51 -0.004981346875 0.0001056824198 -0.0001185561914
281.52 -0.004981406687 0.0001045439803 -0.0001185692468
281.53 -0.004981466235 0.0001034055022 -0.0001185822948
281.54 -0.00498152552 0.0001022669858 -0.0001185953354
281.55 -0.00498158454 0.000101128431 -0.0001186083686
281.56 -0.004981643296 9.998983785e-05 -0.0001186213944
281.57 -0.004981701788 9.885120649e-05 -0.0001186344129
281.58 -0.004981760016 9.771253696e-05 -0.000118647424
281.59 -0.00498181798 9.657382932e-05 -0.0001186604277
281.6 -0.00498187568 9.543508363e-05 -0.000118673424
281.61 -0.004981933115 9.429629996e-05 -0.0001186864129
281.62 -0.004981990287 9.315747836e-05 -0.0001186993945
281.63 -0.004982047194 9.201861891e-05 -0.0001187123687
281.64 -0.004982103837 9.087972167e-05 -0.0001187253354
281.65 -0.004982160215 8.974078669e-05 -0.0001187382948
281.66 -0.00498221633 8.860181405e-05 -0.0001187512468
281.67 -0.00498227218 8.746280381e-05 -0.0001187641914
281.68 -0.004982327766 8.632375603e-05 -0.0001187771286
281.69 -0.004982383087 8.518467077e-05 -0.0001187900584
281.7 -0.004982438145 8.404554811e-05 -0.0001188029808
281.71 -0.004982492937 8.290638809e-05 -0.0001188158958
281.72 -0.004982547466 8.176719079e-05 -0.0001188288034
281.73 -0.00498260173 8.062795628e-05 -0.0001188417036
281.74 -0.004982655729 7.94886846e-05 -0.0001188545964
281.75 -0.004982709464 7.834937584e-05 -0.0001188674818
281.76 -0.004982762935 7.721003004e-05 -0.0001188803598
281.77 -0.004982816141 7.607064728e-05 -0.0001188932303
281.78 -0.004982869082 7.493122762e-05 -0.0001189060935
281.79 -0.004982921759 7.379177113e-05 -0.0001189189493
281.8 -0.004982974171 7.265227786e-05 -0.0001189317976
281.81 -0.004983026319 7.151274788e-05 -0.0001189446385
281.82 -0.004983078202 7.037318125e-05 -0.000118957472
281.83 -0.004983129821 6.923357805e-05 -0.0001189702981
281.84 -0.004983181175 6.809393832e-05 -0.0001189831168
281.85 -0.004983232264 6.695426215e-05 -0.0001189959281
281.86 -0.004983283088 6.581454958e-05 -0.0001190087319
281.87 -0.004983333648 6.467480069e-05 -0.0001190215284
281.88 -0.004983383943 6.353501553e-05 -0.0001190343174
281.89 -0.004983433973 6.239519418e-05 -0.0001190470989
281.9 -0.004983483738 6.125533669e-05 -0.0001190598731
281.91 -0.004983533239 6.011544314e-05 -0.0001190726398
281.92 -0.004983582475 5.897551357e-05 -0.0001190853991
281.93 -0.004983631445 5.783554807e-05 -0.0001190981509
281.94 -0.004983680151 5.669554669e-05 -0.0001191108954
281.95 -0.004983728592 5.555550949e-05 -0.0001191236324
281.96 -0.004983776769 5.441543654e-05 -0.0001191363619
281.97 -0.00498382468 5.327532791e-05 -0.0001191490841
281.98 -0.004983872326 5.213518366e-05 -0.0001191617988
281.99 -0.004983919707 5.099500385e-05 -0.000119174506
282 -0.004983966824 4.985478854e-05 -0.0001191872058
282.01 -0.004984013675 4.871453781e-05 -0.0001191998982
282.02 -0.004984060261 4.757425171e-05 -0.0001192125831
282.03 -0.004984106582 4.643393031e-05 -0.0001192252606
282.04 -0.004984152638 4.529357367e-05 -0.0001192379306
282.05 -0.004984198429 4.415318186e-05 -0.0001192505932
282.06 -0.004984243955 4.301275495e-05 -0.0001192632484
282.07 -0.004984289215 4.187229298e-05 -0.0001192758961
282.08 -0.004984334211 4.073179604e-05 -0.0001192885363
282.09 -0.004984378941 3.959126418e-05 -0.0001193011691
282.1 -0.004984423406 3.845069747e-05 -0.0001193137945
282.11 -0.004984467605 3.731009597e-05 -0.0001193264123
282.12 -0.00498451154 3.616945975e-05 -0.0001193390228
282.13 -0.004984555209 3.502878887e-05 -0.0001193516257
282.14 -0.004984598613 3.38880834e-05 -0.0001193642213
282.15 -0.004984641751 3.274734339e-05 -0.0001193768093
282.16 -0.004984684625 3.160656892e-05 -0.0001193893899
282.17 -0.004984727232 3.046576005e-05 -0.000119401963
282.18 -0.004984769575 2.932491684e-05 -0.0001194145287
282.19 -0.004984811652 2.818403936e-05 -0.0001194270869
282.2 -0.004984853463 2.704312766e-05 -0.0001194396376
282.21 -0.004984895009 2.590218183e-05 -0.0001194521809
282.22 -0.00498493629 2.476120191e-05 -0.0001194647167
282.23 -0.004984977305 2.362018798e-05 -0.000119477245
282.24 -0.004985018055 2.24791401e-05 -0.0001194897658
282.25 -0.004985058539 2.133805833e-05 -0.0001195022792
282.26 -0.004985098757 2.019694273e-05 -0.0001195147851
282.27 -0.00498513871 1.905579338e-05 -0.0001195272835
282.28 -0.004985178397 1.791461034e-05 -0.0001195397745
282.29 -0.004985217819 1.677339367e-05 -0.0001195522579
282.3 -0.004985256975 1.563214343e-05 -0.0001195647339
282.31 -0.004985295865 1.449085969e-05 -0.0001195772024
282.32 -0.00498533449 1.334954252e-05 -0.0001195896634
282.33 -0.004985372849 1.220819198e-05 -0.0001196021169
282.34 -0.004985410942 1.106680813e-05 -0.000119614563
282.35 -0.00498544877 9.925391039e-06 -0.0001196270015
282.36 -0.004985486331 8.783940771e-06 -0.0001196394326
282.37 -0.004985523627 7.64245739e-06 -0.0001196518562
282.38 -0.004985560657 6.500940961e-06 -0.0001196642723
282.39 -0.004985597422 5.359391548e-06 -0.0001196766808
282.4 -0.00498563392 4.217809216e-06 -0.0001196890819
282.41 -0.004985670153 3.07619403e-06 -0.0001197014755
282.42 -0.004985706119 1.934546055e-06 -0.0001197138616
282.43 -0.00498574182 7.928653539e-07 -0.0001197262402
282.44 -0.004985777255 -3.488480071e-07 -0.0001197386114
282.45 -0.004985812423 -1.490593964e-06 -0.000119750975
282.46 -0.004985847326 -2.632372451e-06 -0.0001197633311
282.47 -0.004985881963 -3.774183405e-06 -0.0001197756796
282.48 -0.004985916334 -4.916026761e-06 -0.0001197880207
282.49 -0.004985950439 -6.057902453e-06 -0.0001198003543
282.5 -0.004985984277 -7.199810418e-06 -0.0001198126804
282.51 -0.00498601785 -8.34175059e-06 -0.000119824999
282.52 -0.004986051156 -9.483722905e-06 -0.00011983731
282.53 -0.004986084197 -1.06257273e-05 -0.0001198496136
282.54 -0.004986116971 -1.17677637e-05 -0.0001198619096
282.55 -0.004986149479 -1.290983206e-05 -0.0001198741981
282.56 -0.004986181721 -1.405193229e-05 -0.0001198864791
282.57 -0.004986213697 -1.519406435e-05 -0.0001198987526
282.58 -0.004986245406 -1.633622816e-05 -0.0001199110185
282.59 -0.004986276849 -1.747842366e-05 -0.000119923277
282.6 -0.004986308026 -1.862065078e-05 -0.0001199355279
282.61 -0.004986338937 -1.976290946e-05 -0.0001199477713
282.62 -0.004986369581 -2.090519964e-05 -0.0001199600072
282.63 -0.004986399959 -2.204752125e-05 -0.0001199722355
282.64 -0.004986430071 -2.318987422e-05 -0.0001199844563
282.65 -0.004986459916 -2.433225849e-05 -0.0001199966696
282.66 -0.004986489495 -2.547467399e-05 -0.0001200088754
282.67 -0.004986518807 -2.661712067e-05 -0.0001200210736
282.68 -0.004986547853 -2.775959845e-05 -0.0001200332643
282.69 -0.004986576633 -2.890210727e-05 -0.0001200454474
282.7 -0.004986605146 -3.004464706e-05 -0.0001200576231
282.71 -0.004986633393 -3.118721776e-05 -0.0001200697911
282.72 -0.004986661373 -3.232981931e-05 -0.0001200819517
282.73 -0.004986689086 -3.347245164e-05 -0.0001200941047
282.74 -0.004986716533 -3.461511469e-05 -0.0001201062502
282.75 -0.004986743714 -3.575780838e-05 -0.0001201183881
282.76 -0.004986770628 -3.690053266e-05 -0.0001201305185
282.77 -0.004986797275 -3.804328746e-05 -0.0001201426413
282.78 -0.004986823655 -3.918607271e-05 -0.0001201547566
282.79 -0.004986849769 -4.032888835e-05 -0.0001201668644
282.8 -0.004986875617 -4.147173432e-05 -0.0001201789646
282.81 -0.004986901197 -4.261461054e-05 -0.0001201910572
282.82 -0.004986926511 -4.375751696e-05 -0.0001202031423
282.83 -0.004986951558 -4.490045351e-05 -0.0001202152199
282.84 -0.004986976338 -4.604342012e-05 -0.0001202272898
282.85 -0.004987000852 -4.718641673e-05 -0.0001202393523
282.86 -0.004987025099 -4.832944328e-05 -0.0001202514071
282.87 -0.004987049079 -4.947249969e-05 -0.0001202634545
282.88 -0.004987072792 -5.061558591e-05 -0.0001202754942
282.89 -0.004987096238 -5.175870186e-05 -0.0001202875264
282.9 -0.004987119417 -5.290184749e-05 -0.0001202995511
282.91 -0.00498714233 -5.404502272e-05 -0.0001203115681
282.92 -0.004987164976 -5.51882275e-05 -0.0001203235776
282.93 -0.004987187354 -5.633146175e-05 -0.0001203355796
282.94 -0.004987209466 -5.747472542e-05 -0.0001203475739
282.95 -0.004987231311 -5.861801843e-05 -0.0001203595607
282.96 -0.004987252888 -5.976134072e-05 -0.00012037154
282.97 -0.004987274199 -6.090469223e-05 -0.0001203835116
282.98 -0.004987295243 -6.204807288e-05 -0.0001203954757
282.99 -0.004987316019 -6.319148263e-05 -0.0001204074322
283 -0.004987336529 -6.433492139e-05 -0.0001204193812
283.01 -0.004987356771 -6.547838911e-05 -0.0001204313225
283.02 -0.004987376747 -6.662188571e-05 -0.0001204432563
283.03 -0.004987396455 -6.776541114e-05 -0.0001204551825
283.04 -0.004987415896 -6.890896533e-05 -0.0001204671012
283.05 -0.00498743507 -7.005254821e-05 -0.0001204790122
283.06 -0.004987453976 -7.119615972e-05 -0.0001204909157
283.07 -0.004987472616 -7.233979979e-05 -0.0001205028115
283.08 -0.004987490988 -7.348346836e-05 -0.0001205146998
283.09 -0.004987509093 -7.462716535e-05 -0.0001205265805
283.1 -0.004987526931 -7.577089072e-05 -0.0001205384536
283.11 -0.004987544501 -7.691464438e-05 -0.0001205503191
283.12 -0.004987561804 -7.805842628e-05 -0.0001205621771
283.13 -0.00498757884 -7.920223634e-05 -0.0001205740274
283.14 -0.004987595608 -8.034607451e-05 -0.0001205858701
283.15 -0.004987612109 -8.148994072e-05 -0.0001205977053
283.16 -0.004987628343 -8.26338349e-05 -0.0001206095328
283.17 -0.004987644309 -8.377775699e-05 -0.0001206213528
283.18 -0.004987660008 -8.492170692e-05 -0.0001206331651
283.19 -0.004987675439 -8.606568462e-05 -0.0001206449699
283.2 -0.004987690603 -8.720969003e-05 -0.000120656767
283.21 -0.0049877055 -8.835372309e-05 -0.0001206685566
283.22 -0.004987720128 -8.949778373e-05 -0.0001206803385
283.23 -0.00498773449 -9.064187188e-05 -0.0001206921128
283.24 -0.004987748584 -9.178598748e-05 -0.0001207038796
283.25 -0.00498776241 -9.293013046e-05 -0.0001207156387
283.26 -0.004987775969 -9.407430076e-05 -0.0001207273902
283.27 -0.00498778926 -9.52184983e-05 -0.0001207391341
283.28 -0.004987802283 -9.636272304e-05 -0.0001207508703
