# t x y z R phi vx vy vz vR vphi vz_cyl
490.51 6.529476039 -7.096417923 0.1139683741 9.643298434 5.456203446 0.1606710289 0.1555731615 0.005949797173 -0.00569458039 0.2235749536 0.005949797173
490.52 6.531082579 -7.094862007 0.1140278684 9.643241496 5.456435292 0.1606370466 0.1556100859 0.005949064796 -0.005692927005 0.2235762737 0.005949064796
490.53 6.53268878 -7.093305722 0.1140873554 9.643184575 5.456667141 0.1606030555 0.1556470026 0.005948332029 -0.005691272989 0.2235775934 0.005948332029
490.54 6.53429464 -7.091749067 0.1141468351 9.643127671 5.456898993 0.1605690556 0.1556839117 0.005947598871 -0.005689618342 0.2235789127 0.005947598871
490.55 6.535900161 -7.090192043 0.1142063074 9.643070783 5.457130847 0.160535047 0.1557208131 0.005946865322 -0.005687963064 0.2235802317 0.005946865322
490.56 6.537505341 -7.088634651 0.1142657724 9.643013911 5.457362704 0.1605010296 0.1557577068 0.005946131383 -0.005686307156 0.2235815503 0.005946131383
490.57 6.539110181 -7.087076889 0.11432523 9.642957057 5.457594564 0.1604670035 0.1557945928 0.005945397053 -0.005684650618 0.2235828685 0.005945397053
490.58 6.540714681 -7.085518759 0.1143846803 9.642900218 5.457826427 0.1604329686 0.1558314712 0.005944662333 -0.00568299345 0.2235841864 0.005944662333
490.59 6.542318841 -7.08396026 0.1144441233 9.642843397 5.458058292 0.160398925 0.1558683418 0.005943927222 -0.005681335651 0.2235855039 0.005943927222
490.6 6.54392266 -7.082401392 0.1145035589 9.642786592 5.458290161 0.1603648727 0.1559052048 0.005943191721 -0.005679677223 0.223586821 0.005943191721
490.61 6.545526138 -7.080842156 0.1145629871 9.642729803 5.458522031 0.1603308116 0.1559420601 0.00594245583 -0.005678018165 0.2235881378 0.00594245583
490.62 6.547129276 -7.079282551 0.114622408 9.642673031 5.458753905 0.1602967418 0.1559789077 0.005941719548 -0.005676358478 0.2235894542 0.005941719548
490.63 6.548732073 -7.077722578 0.1146818215 9.642616276 5.458985781 0.1602626632 0.1560157476 0.005940982875 -0.005674698161 0.2235907702 0.005940982875
490.64 6.550334529 -7.076162236 0.1147412276 9.642559537 5.45921766 0.1602285759 0.1560525798 0.005940245813 -0.005673037215 0.2235920859 0.005940245813
490.65 6.551936644 -7.074601526 0.1148006264 9.642502815 5.459449542 0.1601944799 0.1560894044 0.00593950836 -0.00567137564 0.2235934011 0.00593950836
490.66 6.553538418 -7.073040448 0.1148600178 9.64244611 5.459681427 0.1601603751 0.1561262212 0.005938770517 -0.005669713437 0.2235947161 0.005938770517
490.67 6.555139852 -7.071479002 0.1149194018 9.642389421 5.459913314 0.1601262616 0.1561630303 0.005938032284 -0.005668050604 0.2235960306 0.005938032284
490.68 6.556740944 -7.069917188 0.1149787784 9.642332749 5.460145204 0.1600921394 0.1561998318 0.005937293661 -0.005666387143 0.2235973448 0.005937293661
490.69 6.558341694 -7.068355005 0.1150381477 9.642276093 5.460377097 0.1600580084 0.1562366255 0.005936554648 -0.005664723054 0.2235986586 0.005936554648
490.7 6.559942104 -7.066792455 0.1150975095 9.642219454 5.460608992 0.1600238687 0.1562734115 0.005935815245 -0.005663058336 0.223599972 0.005935815245
490.71 6.561542172 -7.065229537 0.115156864 9.642162832 5.46084089 0.1599897203 0.1563101898 0.005935075452 -0.005661392991 0.2236012851 0.005935075452
490.72 6.563141898 -7.063666251 0.115216211 9.642106227 5.461072791 0.1599555632 0.1563469604 0.005934335268 -0.005659727017 0.2236025977 0.005934335268
490.73 6.564741283 -7.062102598 0.1152755507 9.642049638 5.461304695 0.1599213973 0.1563837233 0.005933594695 -0.005658060416 0.2236039101 0.005933594695
490.74 6.566340326 -7.060538577 0.1153348829 9.641993065 5.461536601 0.1598872228 0.1564204785 0.005932853733 -0.005656393187 0.223605222 0.005932853733
490.75 6.567939027 -7.058974188 0.1153942078 9.64193651 5.46176851 0.1598530395 0.1564572259 0.00593211238 -0.005654725331 0.2236065336 0.00593211238
490.76 6.569537387 -7.057409432 0.1154535252 9.641879971 5.462000422 0.1598188475 0.1564939657 0.005931370637 -0.005653056847 0.2236078448 0.005931370637
490.77 6.571135404 -7.055844309 0.1155128352 9.641823449 5.462232336 0.1597846468 0.1565306977 0.005930628505 -0.005651387736 0.2236091556 0.005930628505
490.78 6.57273308 -7.054278818 0.1155721377 9.641766943 5.462464253 0.1597504374 0.156567422 0.005929885983 -0.005649717999 0.2236104661 0.005929885983
490.79 6.574330413 -7.052712961 0.1156314329 9.641710454 5.462696173 0.1597162192 0.1566041385 0.005929143072 -0.005648047634 0.2236117762 0.005929143072
490.8 6.575927404 -7.051146736 0.1156907206 9.641653982 5.462928096 0.1596819924 0.1566408473 0.005928399771 -0.005646376643 0.2236130859 0.005928399771
490.81 6.577524053 -7.049580144 0.1157500009 9.641597527 5.463160021 0.1596477568 0.1566775485 0.00592765608 -0.005644705026 0.2236143952 0.00592765608
490.82 6.579120359 -7.048013185 0.1158092737 9.641541088 5.463391949 0.1596135126 0.1567142418 0.005926912 -0.005643032782 0.2236157042 0.005926912
490.83 6.580716323 -7.046445859 0.1158685391 9.641484666 5.46362388 0.1595792596 0.1567509275 0.00592616753 -0.005641359912 0.2236170128 0.00592616753
490.84 6.582311944 -7.044878166 0.1159277971 9.641428261 5.463855814 0.159544998 0.1567876053 0.005925422671 -0.005639686417 0.223618321 0.005925422671
490.85 6.583907223 -7.043310107 0.1159870476 9.641371872 5.46408775 0.1595107276 0.1568242755 0.005924677422 -0.005638012295 0.2236196289 0.005924677422
490.86 6.585502159 -7.041741681 0.1160462906 9.641315501 5.464319689 0.1594764485 0.1568609379 0.005923931784 -0.005636337548 0.2236209364 0.005923931784
490.87 6.587096752 -7.040172888 0.1161055262 9.641259146 5.46455163 0.1594421608 0.1568975926 0.005923185757 -0.005634662175 0.2236222435 0.005923185757
490.88 6.588691002 -7.038603729 0.1161647543 9.641202807 5.464783575 0.1594078643 0.1569342395 0.005922439341 -0.005632986177 0.2236235502 0.005922439341
490.89 6.590284909 -7.037034203 0.116223975 9.641146486 5.465015522 0.1593735592 0.1569708787 0.005921692535 -0.005631309553 0.2236248566 0.005921692535
490.9 6.591878473 -7.035464311 0.1162831882 9.641090181 5.465247472 0.1593392453 0.1570075101 0.00592094534 -0.005629632305 0.2236261625 0.00592094534
490.91 6.593471694 -7.033894053 0.1163423939 9.641033893 5.465479424 0.1593049228 0.1570441338 0.005920197756 -0.005627954432 0.2236274682 0.005920197756
490.92 6.595064572 -7.032323429 0.1164015921 9.640977622 5.465711379 0.1592705916 0.1570807497 0.005919449783 -0.005626275934 0.2236287734 0.005919449783
490.93 6.596657106 -7.030752438 0.1164607829 9.640921368 5.465943337 0.1592362517 0.1571173579 0.005918701421 -0.005624596812 0.2236300783 0.005918701421
490.94 6.598249297 -7.029181082 0.1165199662 9.64086513 5.466175298 0.1592019031 0.1571539583 0.005917952669 -0.005622917065 0.2236313828 0.005917952669
490.95 6.599841144 -7.027609359 0.1165791419 9.640808909 5.466407261 0.1591675458 0.1571905509 0.005917203529 -0.005621236694 0.2236326869 0.005917203529
490.96 6.601432647 -7.026037271 0.1166383102 9.640752705 5.466639227 0.1591331799 0.1572271358 0.005916454 -0.005619555699 0.2236339906 0.005916454
490.97 6.603023807 -7.024464816 0.116697471 9.640696518 5.466871196 0.1590988053 0.1572637129 0.005915704082 -0.00561787408 0.223635294 0.005915704082
490.98 6.604614623 -7.022891997 0.1167566243 9.640640348 5.467103167 0.159064422 0.1573002822 0.005914953775 -0.005616191838 0.223636597 0.005914953775
490.99 6.606205096 -7.021318811 0.1168157701 9.640584194 5.467335141 0.15903003 0.1573368438 0.005914203079 -0.005614508972 0.2236378996 0.005914203079
491 6.607795224 -7.01974526 0.1168749084 9.640528058 5.467567118 0.1589956293 0.1573733976 0.005913451995 -0.005612825482 0.2236392018 0.005913451995
491.01 6.609385008 -7.018171343 0.1169340391 9.640471938 5.467799098 0.15896122 0.1574099436 0.005912700521 -0.00561114137 0.2236405037 0.005912700521
491.02 6.610974448 -7.016597061 0.1169931624 9.640415835 5.46803108 0.158926802 0.1574464818 0.005911948659 -0.005609456634 0.2236418052 0.005911948659
491.03 6.612563544 -7.015022413 0.1170522781 9.640359749 5.468263065 0.1588923753 0.1574830123 0.005911196409 -0.005607771275 0.2236431063 0.005911196409
491.04 6.614152296 -7.013447401 0.1171113863 9.64030368 5.468495052 0.15885794 0.157519535 0.00591044377 -0.005606085294 0.223644407 0.00591044377
491.05 6.615740703 -7.011872023 0.117170487 9.640247627 5.468727043 0.158823496 0.1575560499 0.005909690742 -0.00560439869 0.2236457074 0.005909690742
491.06 6.617328766 -7.01029628 0.1172295801 9.640191592 5.468959036 0.1587890433 0.157592557 0.005908937326 -0.005602711464 0.2236470074 0.005908937326
491.07 6.618916484 -7.008720172 0.1172886657 9.640135573 5.469191031 0.158754582 0.1576290563 0.005908183521 -0.005601023615 0.223648307 0.005908183521
491.08 6.620503857 -7.007143699 0.1173477438 9.640079571 5.46942303 0.158720112 0.1576655478 0.005907429328 -0.005599335145 0.2236496062 0.005907429328
491.09 6.622090886 -7.005566861 0.1174068143 9.640023586 5.469655031 0.1586856333 0.1577020316 0.005906674746 -0.005597646052 0.2236509051 0.005906674746
491.1 6.62367757 -7.003989658 0.1174658773 9.639967618 5.469887035 0.158651146 0.1577385075 0.005905919776 -0.005595956338 0.2236522036 0.005905919776
491.11 6.625263909 -7.002412091 0.1175249327 9.639911667 5.470119041 0.1586166501 0.1577749756 0.005905164418 -0.005594266002 0.2236535017 0.005905164418
491.12 6.626849903 -7.000834159 0.1175839806 9.639855733 5.47035105 0.1585821454 0.157811436 0.005904408672 -0.005592575045 0.2236547994 0.005904408672
491.13 6.628435552 -6.999255862 0.1176430209 9.639799816 5.470583062 0.1585476322 0.1578478885 0.005903652537 -0.005590883466 0.2236560967 0.005903652537
491.14 6.630020855 -6.997677201 0.1177020536 9.639743915 5.470815077 0.1585131103 0.1578843333 0.005902896014 -0.005589191266 0.2236573937 0.005902896014
491.15 6.631605814 -6.996098175 0.1177610788 9.639688032 5.471047094 0.1584785797 0.1579207702 0.005902139103 -0.005587498446 0.2236586903 0.005902139103
491.16 6.633190427 -6.994518785 0.1178200964 9.639632165 5.471279114 0.1584440405 0.1579571993 0.005901381804 -0.005585805004 0.2236599865 0.005901381804
491.17 6.634774695 -6.992939031 0.1178791064 9.639576316 5.471511137 0.1584094926 0.1579936206 0.005900624117 -0.005584110942 0.2236612823 0.005900624117
491.18 6.636358617 -6.991358913 0.1179381089 9.639520483 5.471743162 0.1583749361 0.1580300342 0.005899866042 -0.00558241626 0.2236625778 0.005899866042
491.19 6.637942193 -6.989778431 0.1179971037 9.639464667 5.47197519 0.158340371 0.1580664398 0.005899107579 -0.005580720957 0.2236638729 0.005899107579
491.2 6.639525424 -6.988197584 0.118056091 9.639408869 5.472207221 0.1583057972 0.1581028377 0.005898348727 -0.005579025035 0.2236651676 0.005898348727
491.21 6.641108309 -6.986616374 0.1181150707 9.639353087 5.472439254 0.1582712148 0.1581392278 0.005897589489 -0.005577328492 0.2236664619 0.005897589489
491.22 6.642690848 -6.9850348 0.1181740428 9.639297322 5.47267129 0.1582366237 0.15817561 0.005896829862 -0.005575631329 0.2236677559 0.005896829862
491.23 6.644273042 -6.983452862 0.1182330073 9.639241574 5.472903329 0.158202024 0.1582119844 0.005896069847 -0.005573933547 0.2236690494 0.005896069847
491.24 6.645854889 -6.98187056 0.1182919642 9.639185843 5.47313537 0.1581674157 0.158248351 0.005895309445 -0.005572235145 0.2236703426 0.005895309445
491.25 6.64743639 -6.980287895 0.1183509135 9.639130129 5.473367414 0.1581327987 0.1582847097 0.005894548655 -0.005570536125 0.2236716354 0.005894548655
491.26 6.649017545 -6.978704866 0.1184098552 9.639074433 5.473599461 0.1580981731 0.1583210606 0.005893787477 -0.005568836484 0.2236729278 0.005893787477
491.27 6.650598353 -6.977121474 0.1184687892 9.639018753 5.473831511 0.1580635389 0.1583574037 0.005893025912 -0.005567136225 0.2236742199 0.005893025912
491.28 6.652178816 -6.975537718 0.1185277157 9.63896309 5.474063563 0.1580288961 0.158393739 0.005892263959 -0.005565435348 0.2236755116 0.005892263959
491.29 6.653758931 -6.973953599 0.1185866345 9.638907444 5.474295618 0.1579942446 0.1584300664 0.005891501619 -0.005563733851 0.2236768028 0.005891501619
491.3 6.6553387 -6.972369117 0.1186455457 9.638851815 5.474527675 0.1579595845 0.158466386 0.005890738891 -0.005562031736 0.2236780938 0.005890738891
491.31 6.656918123 -6.970784271 0.1187044493 9.638796203 5.474759735 0.1579249158 0.1585026977 0.005889975775 -0.005560329003 0.2236793843 0.005889975775
491.32 6.658497199 -6.969199063 0.1187633452 9.638740609 5.474991798 0.1578902385 0.1585390016 0.005889212272 -0.005558625652 0.2236806744 0.005889212272
491.33 6.660075928 -6.967613491 0.1188222335 9.638685031 5.475223864 0.1578555525 0.1585752976 0.005888448382 -0.005556921683 0.2236819642 0.005888448382
491.34 6.66165431 -6.966027557 0.1188811142 9.63862947 5.475455932 0.157820858 0.1586115858 0.005887684105 -0.005555217095 0.2236832536 0.005887684105
491.35 6.663232345 -6.96444126 0.1189399872 9.638573927 5.475688003 0.1577861548 0.1586478662 0.00588691944 -0.005553511891 0.2236845426 0.00588691944
491.36 6.664810033 -6.9628546 0.1189988526 9.6385184 5.475920076 0.157751443 0.1586841387 0.005886154388 -0.005551806068 0.2236858312 0.005886154388
491.37 6.666387374 -6.961267577 0.1190577103 9.63846289 5.476152153 0.1577167226 0.1587204033 0.005885388949 -0.005550099629 0.2236871195 0.005885388949
491.38 6.667964367 -6.959680192 0.1191165604 9.638407398 5.476384232 0.1576819936 0.1587566601 0.005884623123 -0.005548392572 0.2236884073 0.005884623123
491.39 6.669541013 -6.958092444 0.1191754028 9.638351923 5.476616313 0.157647256 0.158792909 0.005883856909 -0.005546684899 0.2236896948 0.005883856909
491.4 6.671117312 -6.956504333 0.1192342375 9.638296464 5.476848397 0.1576125098 0.1588291501 0.005883090309 -0.005544976608 0.2236909819 0.005883090309
491.41 6.672693264 -6.954915861 0.1192930646 9.638241023 5.477080484 0.1575777549 0.1588653833 0.005882323321 -0.005543267701 0.2236922686 0.005882323321
491.42 6.674268867 -6.953327026 0.119351884 9.638185599 5.477312574 0.1575429915 0.1589016086 0.005881555947 -0.005541558178 0.223693555 0.005881555947
491.43 6.675844123 -6.951737829 0.1194106957 9.638130192 5.477544666 0.1575082195 0.1589378261 0.005880788185 -0.005539848038 0.2236948409 0.005880788185
491.44 6.677419032 -6.950148269 0.1194694997 9.638074802 5.477776761 0.1574734389 0.1589740357 0.005880020037 -0.005538137282 0.2236961265 0.005880020037
491.45 6.678993592 -6.948558348 0.1195282961 9.638019429 5.478008859 0.1574386496 0.1590102374 0.005879251502 -0.00553642591 0.2236974117 0.005879251502
491.46 6.680567805 -6.946968065 0.1195870848 9.637964073 5.478240959 0.1574038518 0.1590464313 0.00587848258 -0.005534713922 0.2236986965 0.00587848258
491.47 6.682141669 -6.945377419 0.1196458657 9.637908735 5.478473062 0.1573690454 0.1590826172 0.005877713271 -0.005533001318 0.2236999809 0.005877713271
491.48 6.683715185 -6.943786412 0.119704639 9.637853413 5.478705168 0.1573342304 0.1591187953 0.005876943576 -0.005531288099 0.223701265 0.005876943576
491.49 6.685288354 -6.942195043 0.1197634046 9.637798109 5.478937276 0.1572994068 0.1591549655 0.005876173494 -0.005529574265 0.2237025486 0.005876173494
491.5 6.686861174 -6.940603313 0.1198221625 9.637742822 5.479169387 0.1572645747 0.1591911279 0.005875403025 -0.005527859816 0.2237038319 0.005875403025
491.51 6.688433645 -6.939011221 0.1198809127 9.637687552 5.4794015 0.1572297339 0.1592272823 0.00587463217 -0.005526144751 0.2237051148 0.00587463217
491.52 6.690005768 -6.937418767 0.1199396551 9.637632299 5.479633617 0.1571948845 0.1592634289 0.005873860928 -0.005524429072 0.2237063973 0.005873860928
491.53 6.691577543 -6.935825952 0.1199983899 9.637577063 5.479865736 0.1571600266 0.1592995675 0.005873089299 -0.005522712778 0.2237076794 0.005873089299
491.54 6.693148969 -6.934232776 0.1200571169 9.637521845 5.480097857 0.1571251601 0.1593356983 0.005872317285 -0.00552099587 0.2237089612 0.005872317285
491.55 6.694720046 -6.932639238 0.1201158362 9.637466643 5.480329981 0.157090285 0.1593718212 0.005871544883 -0.005519278347 0.2237102425 0.005871544883
491.56 6.696290774 -6.93104534 0.1201745478 9.637411459 5.480562108 0.1570554014 0.1594079362 0.005870772096 -0.00551756021 0.2237115235 0.005870772096
491.57 6.697861154 -6.92945108 0.1202332517 9.637356292 5.480794238 0.1570205091 0.1594440433 0.005869998922 -0.00551584146 0.2237128041 0.005869998922
491.58 6.699431184 -6.927856459 0.1202919478 9.637301142 5.48102637 0.1569856083 0.1594801424 0.005869225362 -0.005514122095 0.2237140843 0.005869225362
491.59 6.701000866 -6.926261477 0.1203506362 9.63724601 5.481258505 0.1569506989 0.1595162337 0.005868451415 -0.005512402117 0.2237153641 0.005868451415
491.6 6.702570198 -6.924666134 0.1204093168 9.637190894 5.481490642 0.156915781 0.1595523171 0.005867677083 -0.005510681525 0.2237166435 0.005867677083
491.61 6.704139182 -6.923070431 0.1204679897 9.637135796 5.481722783 0.1568808544 0.1595883926 0.005866902364 -0.00550896032 0.2237179226 0.005866902364
491.62 6.705707815 -6.921474366 0.1205266549 9.637080715 5.481954926 0.1568459193 0.1596244601 0.005866127259 -0.005507238502 0.2237192013 0.005866127259
491.63 6.7072761 -6.919877942 0.1205853122 9.637025651 5.482187071 0.1568109757 0.1596605198 0.005865351768 -0.005505516071 0.2237204795 0.005865351768
491.64 6.708844035 -6.918281156 0.1206439619 9.636970605 5.482419219 0.1567760235 0.1596965715 0.005864575891 -0.005503793027 0.2237217574 0.005864575891
491.65 6.71041162 -6.91668401 0.1207026038 9.636915576 5.48265137 0.1567410627 0.1597326153 0.005863799628 -0.005502069371 0.2237230349 0.005863799628
491.66 6.711978856 -6.915086504 0.1207612379 9.636860563 5.482883523 0.1567060933 0.1597686512 0.00586302298 -0.005500345102 0.2237243121 0.00586302298
491.67 6.713545742 -6.913488637 0.1208198642 9.636805569 5.483115679 0.1566711154 0.1598046792 0.005862245945 -0.005498620221 0.2237255888 0.005862245945
491.68 6.715112278 -6.91189041 0.1208784828 9.636750591 5.483347838 0.156636129 0.1598406993 0.005861468524 -0.005496894727 0.2237268652 0.005861468524
491.69 6.716678465 -6.910291823 0.1209370936 9.636695631 5.48358 0.156601134 0.1598767114 0.005860690718 -0.005495168622 0.2237281411 0.005860690718
491.7 6.718244301 -6.908692876 0.1209956966 9.636640688 5.483812164 0.1565661304 0.1599127156 0.005859912526 -0.005493441905 0.2237294167 0.005859912526
491.71 6.719809787 -6.907093569 0.1210542918 9.636585762 5.48404433 0.1565311183 0.1599487119 0.005859133948 -0.005491714576 0.2237306919 0.005859133948
491.72 6.721374923 -6.905493902 0.1211128793 9.636530853 5.4842765 0.1564960976 0.1599847002 0.005858354985 -0.005489986636 0.2237319667 0.005858354985
491.73 6.722939709 -6.903893875 0.1211714589 9.636475962 5.484508672 0.1564610684 0.1600206806 0.005857575636 -0.005488258084 0.2237332411 0.005857575636
491.74 6.724504145 -6.902293488 0.1212300308 9.636421088 5.484740846 0.1564260307 0.1600566531 0.005856795901 -0.005486528921 0.2237345152 0.005856795901
491.75 6.72606823 -6.900692742 0.1212885949 9.636366232 5.484973023 0.1563909844 0.1600926176 0.005856015781 -0.005484799148 0.2237357888 0.005856015781
491.76 6.727631964 -6.899091636 0.1213471511 9.636311392 5.485205203 0.1563559295 0.1601285742 0.005855235275 -0.005483068763 0.2237370621 0.005855235275
491.77 6.729195348 -6.89749017 0.1214056996 9.63625657 5.485437386 0.1563208661 0.1601645229 0.005854454384 -0.005481337769 0.2237383349 0.005854454384
491.78 6.730758382 -6.895888346 0.1214642402 9.636201766 5.485669571 0.1562857942 0.1602004636 0.005853673108 -0.005479606163 0.2237396074 0.005853673108
491.79 6.732321064 -6.894286161 0.121522773 9.636146978 5.485901759 0.1562507138 0.1602363964 0.005852891446 -0.005477873947 0.2237408795 0.005852891446
491.8 6.733883396 -6.892683618 0.121581298 9.636092208 5.486133949 0.1562156248 0.1602723212 0.005852109399 -0.005476141122 0.2237421512 0.005852109399
491.81 6.735445377 -6.891080715 0.1216398152 9.636037455 5.486366143 0.1561805272 0.160308238 0.005851326967 -0.005474407686 0.2237434225 0.005851326967
491.82 6.737007006 -6.889477453 0.1216983246 9.63598272 5.486598338 0.1561454212 0.1603441469 0.005850544149 -0.00547267364 0.2237446935 0.005850544149
491.83 6.738568285 -6.887873832 0.1217568261 9.635928002 5.486830537 0.1561103066 0.1603800479 0.005849760946 -0.005470938985 0.223745964 0.005849760946
491.84 6.740129212 -6.886269852 0.1218153198 9.635873301 5.487062738 0.1560751835 0.1604159409 0.005848977358 -0.005469203721 0.2237472342 0.005848977358
491.85 6.741689789 -6.884665513 0.1218738056 9.635818618 5.487294941 0.1560400518 0.1604518259 0.005848193385 -0.005467467847 0.2237485039 0.005848193385
491.86 6.743250013 -6.883060816 0.1219322836 9.635763952 5.487527148 0.1560049117 0.160487703 0.005847409027 -0.005465731364 0.2237497733 0.005847409027
491.87 6.744809887 -6.881455759 0.1219907538 9.635709303 5.487759357 0.155969763 0.1605235721 0.005846624284 -0.005463994273 0.2237510423 0.005846624284
491.88 6.746369409 -6.879850344 0.1220492161 9.635654672 5.487991568 0.1559346058 0.1605594333 0.005845839157 -0.005462256572 0.2237523109 0.005845839157
491.89 6.747928579 -6.878244571 0.1221076706 9.635600058 5.488223782 0.15589944 0.1605952864 0.005845053644 -0.005460518263 0.2237535791 0.005845053644
491.9 6.749487397 -6.876638438 0.1221661172 9.635545462 5.488455999 0.1558642658 0.1606311316 0.005844267746 -0.005458779346 0.2237548469 0.005844267746
491.91 6.751045864 -6.875031948 0.1222245559 9.635490882 5.488688219 0.155829083 0.1606669689 0.005843481464 -0.00545703982 0.2237561144 0.005843481464
491.92 6.752603979 -6.873425099 0.1222829868 9.635436321 5.488920441 0.1557938918 0.1607027981 0.005842694796 -0.005455299686 0.2237573814 0.005842694796
491.93 6.754161742 -6.871817892 0.1223414098 9.635381776 5.489152665 0.155758692 0.1607386194 0.005841907744 -0.005453558945 0.2237586481 0.005841907744
491.94 6.755719153 -6.870210327 0.122399825 9.63532725 5.489384893 0.1557234837 0.1607744327 0.005841120308 -0.005451817595 0.2237599143 0.005841120308
491.95 6.757276212 -6.868602403 0.1224582322 9.63527274 5.489617123 0.1556882669 0.160810238 0.005840332486 -0.005450075638 0.2237611802 0.005840332486
491.96 6.758832918 -6.866994122 0.1225166316 9.635218248 5.489849355 0.1556530416 0.1608460354 0.00583954428 -0.005448333074 0.2237624457 0.00583954428
491.97 6.760389272 -6.865385483 0.1225750231 9.635163773 5.490081591 0.1556178077 0.1608818247 0.00583875569 -0.005446589903 0.2237637108 0.00583875569
491.98 6.761945274 -6.863776486 0.1226334067 9.635109316 5.490313828 0.1555825654 0.1609176061 0.005837966715 -0.005444846124 0.2237649755 0.005837966715
491.99 6.763500924 -6.862167131 0.1226917825 9.635054876 5.490546069 0.1555473146 0.1609533794 0.005837177356 -0.005443101739 0.2237662398 0.005837177356
492 6.76505622 -6.860557418 0.1227501503 9.635000454 5.490778312 0.1555120553 0.1609891448 0.005836387612 -0.005441356747 0.2237675037 0.005836387612
492.01 6.766611165 -6.858947348 0.1228085102 9.634946049 5.491010558 0.1554767875 0.1610249022 0.005835597484 -0.005439611148 0.2237687673 0.005835597484
492.02 6.768165756 -6.85733692 0.1228668622 9.634891662 5.491242806 0.1554415111 0.1610606516 0.005834806971 -0.005437864943 0.2237700304 0.005834806971
492.03 6.769719995 -6.855726135 0.1229252063 9.634837292 5.491475057 0.1554062263 0.161096393 0.005834016075 -0.005436118132 0.2237712931 0.005834016075
492.04 6.771273881 -6.854114992 0.1229835425 9.63478294 5.491707311 0.155370933 0.1611321264 0.005833224794 -0.005434370715 0.2237725555 0.005833224794
492.05 6.772827413 -6.852503492 0.1230418708 9.634728605 5.491939567 0.1553356312 0.1611678517 0.005832433129 -0.005432622692 0.2237738175 0.005832433129
492.06 6.774380593 -6.850891635 0.1231001912 9.634674287 5.492171826 0.155300321 0.1612035691 0.005831641079 -0.005430874063 0.223775079 0.005831641079
492.07 6.77593342 -6.849279421 0.1231585037 9.634619987 5.492404087 0.1552650022 0.1612392785 0.005830848646 -0.005429124829 0.2237763402 0.005830848646
492.08 6.777485893 -6.84766685 0.1232168082 9.634565705 5.492636351 0.1552296749 0.1612749798 0.005830055829 -0.005427374989 0.223777601 0.005830055829
492.09 6.779038013 -6.846053921 0.1232751048 9.63451144 5.492868618 0.1551943392 0.1613106732 0.005829262627 -0.005425624545 0.2237788614 0.005829262627
492.1 6.78058978 -6.844440636 0.1233333934 9.634457192 5.493100887 0.155158995 0.1613463585 0.005828469042 -0.005423873495 0.2237801214 0.005828469042
492.11 6.782141193 -6.842826994 0.1233916742 9.634402962 5.493333159 0.1551236423 0.1613820358 0.005827675073 -0.005422121841 0.223781381 0.005827675073
492.12 6.783692253 -6.841212996 0.1234499469 9.63434875 5.493565434 0.1550882811 0.1614177051 0.00582688072 -0.005420369582 0.2237826402 0.00582688072
492.13 6.785242959 -6.83959864 0.1235082118 9.634294555 5.493797711 0.1550529115 0.1614533664 0.005826085983 -0.005418616718 0.223783899 0.005826085983
492.14 6.786793311 -6.837983928 0.1235664686 9.634240377 5.494029991 0.1550175333 0.1614890197 0.005825290862 -0.00541686325 0.2237851575 0.005825290862
492.15 6.788343309 -6.83636886 0.1236247176 9.634186218 5.494262273 0.1549821467 0.1615246649 0.005824495358 -0.005415109178 0.2237864155 0.005824495358
492.16 6.789892954 -6.834753435 0.1236829586 9.634132075 5.494494558 0.1549467517 0.1615603021 0.00582369947 -0.005413354502 0.2237876732 0.00582369947
492.17 6.791442244 -6.833137654 0.1237411916 9.63407795 5.494726845 0.1549113481 0.1615959313 0.005822903198 -0.005411599223 0.2237889304 0.005822903198
492.18 6.792991181 -6.831521516 0.1237994166 9.634023843 5.494959136 0.1548759361 0.1616315524 0.005822106543 -0.005409843339 0.2237901873 0.005822106543
492.19 6.794539763 -6.829905023 0.1238576337 9.633969754 5.495191428 0.1548405157 0.1616671655 0.005821309504 -0.005408086853 0.2237914437 0.005821309504
492.2 6.796087991 -6.828288173 0.1239158428 9.633915681 5.495423724 0.1548050867 0.1617027706 0.005820512082 -0.005406329763 0.2237926998 0.005820512082
492.21 6.797635865 -6.826670968 0.1239740439 9.633861627 5.495656022 0.1547696493 0.1617383676 0.005819714276 -0.00540457207 0.2237939555 0.005819714276
492.22 6.799183384 -6.825053406 0.1240322371 9.63380759 5.495888322 0.1547342035 0.1617739566 0.005818916087 -0.005402813774 0.2237952108 0.005818916087
492.23 6.800730549 -6.823435488 0.1240904223 9.633753571 5.496120626 0.1546987491 0.1618095375 0.005818117514 -0.005401054875 0.2237964656 0.005818117514
492.24 6.802277359 -6.821817215 0.1241485994 9.633699569 5.496352932 0.1546632864 0.1618451105 0.005817318558 -0.005399295374 0.2237977201 0.005817318558
492.25 6.803823814 -6.820198586 0.1242067686 9.633645585 5.49658524 0.1546278151 0.1618806753 0.005816519219 -0.00539753527 0.2237989742 0.005816519219
492.26 6.805369915 -6.818579602 0.1242649298 9.633591618 5.496817551 0.1545923355 0.1619162321 0.005815719497 -0.005395774564 0.2238002279 0.005815719497
492.27 6.806915661 -6.816960262 0.124323083 9.633537669 5.497049865 0.1545568473 0.1619517809 0.005814919391 -0.005394013257 0.2238014812 0.005814919391
