# t Lx Ly Lz KE PE E dE dLz
140.77 0.01259887596 -0.04441631564 1.7248 0.02392360876 0.09999290306 0.1239165118 -2.842159562e-12 1.274490717e-14
140.78 0.01259709693 -0.04441821479 1.7248 0.02392315818 0.09999335363 0.1239165118 -2.841151625e-12 1.274490717e-14
140.79 0.01259531872 -0.04442011412 1.7248 0.02392270765 0.09999380416 0.1239165118 -2.840031695e-12 1.261617073e-14
140.8 0.01259354133 -0.04442201362 1.7248 0.02392225718 0.09999425463 0.1239165118 -2.838799771e-12 1.274490717e-14
140.81 0.01259176477 -0.0444239133 1.7248 0.02392180675 0.09999470506 0.1239165118 -2.837791834e-12 1.274490717e-14
140.82 0.01258998903 -0.04442581315 1.7248 0.02392135638 0.09999515543 0.1239165118 -2.836671903e-12 1.274490717e-14
140.83 0.01258821411 -0.04442771318 1.7248 0.02392090607 0.09999560575 0.1239165118 -2.835551973e-12 1.274490717e-14
140.84 0.01258644001 -0.04442961338 1.7248 0.0239204558 0.09999605601 0.1239165118 -2.834432042e-12 1.274490717e-14
140.85 0.01258466674 -0.04443151376 1.7248 0.02392000559 0.09999650623 0.1239165118 -2.833424105e-12 1.274490717e-14
140.86 0.01258289429 -0.0444334143 1.7248 0.02391955542 0.09999695639 0.1239165118 -2.832192181e-12 1.261617073e-14
140.87 0.01258112266 -0.04443531503 1.7248 0.02391910531 0.0999974065 0.1239165118 -2.831072251e-12 1.261617073e-14
140.88 0.01257935186 -0.04443721592 1.7248 0.02391865526 0.09999785655 0.1239165118 -2.829840327e-12 1.261617073e-14
140.89 0.01257758188 -0.04443911698 1.7248 0.02391820525 0.09999830656 0.1239165118 -2.82883239e-12 1.261617073e-14
140.9 0.01257581273 -0.04444101822 1.7248 0.0239177553 0.09999875651 0.1239165118 -2.827712459e-12 1.261617073e-14
140.91 0.01257404439 -0.04444291962 1.7248 0.0239173054 0.09999920641 0.1239165118 -2.826592529e-12 1.24874343e-14
140.92 0.01257227689 -0.0444448212 1.7248 0.02391685556 0.09999965625 0.1239165118 -2.825472598e-12 1.24874343e-14
140.93 0.0125705102 -0.04444672294 1.7248 0.02391640576 0.100000106 0.1239165118 -2.824464661e-12 1.24874343e-14
140.94 0.01256874434 -0.04444862486 1.7248 0.02391595602 0.1000005558 0.1239165118 -2.823232737e-12 1.24874343e-14
140.95 0.01256697931 -0.04445052694 1.7248 0.02391550633 0.1000010055 0.1239165118 -2.8222248e-12 1.24874343e-14
140.96 0.01256521509 -0.04445242919 1.7248 0.0239150567 0.1000014551 0.1239165118 -2.820880883e-12 1.24874343e-14
140.97 0.01256345171 -0.04445433161 1.7248 0.02391460712 0.1000019047 0.1239165118 -2.819760953e-12 1.24874343e-14
140.98 0.01256168914 -0.04445623419 1.7248 0.02391415759 0.1000023542 0.1239165118 -2.818753015e-12 1.24874343e-14
140.99 0.01255992741 -0.04445813694 1.7248 0.02391370811 0.1000028037 0.1239165118 -2.817633085e-12 1.24874343e-14
141 0.01255816649 -0.04446003986 1.7248 0.02391325869 0.1000032531 0.1239165118 -2.816401161e-12 1.24874343e-14
141.01 0.0125564064 -0.04446194294 1.7248 0.02391280932 0.1000037025 0.1239165118 -2.815393224e-12 1.24874343e-14
141.02 0.01255464714 -0.04446384619 1.7248 0.02391236 0.1000041518 0.1239165118 -2.814273294e-12 1.24874343e-14
141.03 0.0125528887 -0.04446574961 1.7248 0.02391191074 0.1000046011 0.1239165118 -2.813153363e-12 1.235869786e-14
141.04 0.01255113109 -0.04446765318 1.7248 0.02391146153 0.1000050503 0.1239165118 -2.812033433e-12 1.222996143e-14
141.05 0.0125493743 -0.04446955692 1.7248 0.02391101238 0.1000054994 0.1239165118 -2.810801509e-12 1.222996143e-14
141.06 0.01254761834 -0.04447146083 1.7248 0.02391056328 0.1000059485 0.1239165118 -2.809793572e-12 1.222996143e-14
141.07 0.0125458632 -0.04447336489 1.7248 0.02391011423 0.1000063976 0.1239165118 -2.808449655e-12 1.222996143e-14
141.08 0.01254410889 -0.04447526912 1.7248 0.02390966523 0.1000068466 0.1239165118 -2.807329725e-12 1.24874343e-14
141.09 0.0125423554 -0.04447717351 1.7248 0.02390921629 0.1000072955 0.1239165118 -2.805985808e-12 1.24874343e-14
141.1 0.01254060274 -0.04447907806 1.7248 0.02390876741 0.1000077444 0.1239165118 -2.804977871e-12 1.24874343e-14
141.11 0.01253885091 -0.04448098278 1.7248 0.02390831857 0.1000081932 0.1239165118 -2.80385794e-12 1.24874343e-14
141.12 0.0125370999 -0.04448288765 1.7248 0.0239078698 0.100008642 0.1239165118 -2.80273801e-12 1.235869786e-14
141.13 0.01253534972 -0.04448479268 1.7248 0.02390742107 0.1000090907 0.1239165118 -2.801618079e-12 1.222996143e-14
141.14 0.01253360036 -0.04448669787 1.7248 0.0239069724 0.1000095394 0.1239165118 -2.800498149e-12 1.235869786e-14
141.15 0.01253185183 -0.04448860322 1.7248 0.02390652379 0.100009988 0.1239165118 -2.799266225e-12 1.235869786e-14
141.16 0.01253010413 -0.04449050873 1.7248 0.02390607522 0.1000104366 0.1239165118 -2.798146295e-12 1.24874343e-14
141.17 0.01252835725 -0.04449241439 1.7248 0.02390562672 0.1000108851 0.1239165118 -2.796802378e-12 1.24874343e-14
141.18 0.0125266112 -0.04449432021 1.7248 0.02390517826 0.1000113335 0.1239165118 -2.795682448e-12 1.24874343e-14
141.19 0.01252486597 -0.04449622619 1.7248 0.02390472986 0.1000117819 0.1239165118 -2.794562517e-12 1.24874343e-14
141.2 0.01252312158 -0.04449813233 1.7248 0.02390428152 0.1000122303 0.1239165118 -2.793442587e-12 1.235869786e-14
141.21 0.01252137801 -0.04450003862 1.7248 0.02390383323 0.1000126786 0.1239165118 -2.792322656e-12 1.222996143e-14
141.22 0.01251963526 -0.04450194507 1.7248 0.023903385 0.1000131268 0.1239165118 -2.791202726e-12 1.210122499e-14
141.23 0.01251789335 -0.04450385167 1.7248 0.02390293682 0.100013575 0.1239165118 -2.790082795e-12 1.210122499e-14
141.24 0.01251615226 -0.04450575842 1.7248 0.02390248869 0.1000140231 0.1239165118 -2.788850872e-12 1.222996143e-14
141.25 0.012514412 -0.04450766533 1.7248 0.02390204062 0.1000144712 0.1239165118 -2.787618948e-12 1.222996143e-14
141.26 0.01251267256 -0.04450957239 1.7248 0.02390159261 0.1000149192 0.1239165118 -2.786499018e-12 1.222996143e-14
141.27 0.01251093396 -0.04451147961 1.7248 0.02390114465 0.1000153672 0.1239165118 -2.785379087e-12 1.222996143e-14
141.28 0.01250919618 -0.04451338697 1.7248 0.02390069674 0.1000158151 0.1239165118 -2.784147164e-12 1.222996143e-14
141.29 0.01250745923 -0.04451529449 1.7248 0.02390024889 0.1000162629 0.1239165118 -2.78291524e-12 1.222996143e-14
141.3 0.01250572311 -0.04451720216 1.7248 0.0238998011 0.1000167107 0.1239165118 -2.78179531e-12 1.222996143e-14
141.31 0.01250398781 -0.04451910998 1.7248 0.02389935336 0.1000171585 0.1239165118 -2.780451393e-12 1.222996143e-14
141.32 0.01250225334 -0.04452101795 1.7248 0.02389890567 0.1000176061 0.1239165118 -2.779331463e-12 1.235869786e-14
141.33 0.0125005197 -0.04452292607 1.7248 0.02389845805 0.1000180538 0.1239165118 -2.778211532e-12 1.24874343e-14
141.34 0.01249878689 -0.04452483434 1.7248 0.02389801047 0.1000185013 0.1239165118 -2.777091602e-12 1.235869786e-14
141.35 0.01249705491 -0.04452674276 1.7248 0.02389756295 0.1000189489 0.1239165118 -2.775747685e-12 1.24874343e-14
141.36 0.01249532376 -0.04452865133 1.7248 0.02389711549 0.1000193963 0.1239165118 -2.774627755e-12 1.222996143e-14
141.37 0.01249359343 -0.04453056004 1.7248 0.02389666809 0.1000198437 0.1239165118 -2.773507824e-12 1.222996143e-14
141.38 0.01249186393 -0.0445324689 1.7248 0.02389622074 0.1000202911 0.1239165118 -2.772163908e-12 1.235869786e-14
141.39 0.01249013527 -0.04453437791 1.7248 0.02389577344 0.1000207384 0.1239165118 -2.771043977e-12 1.24874343e-14
141.4 0.01248840743 -0.04453628706 1.7248 0.0238953262 0.1000211856 0.1239165118 -2.769924047e-12 1.24874343e-14
141.41 0.01248668042 -0.04453819637 1.7248 0.02389487902 0.1000216328 0.1239165118 -2.768692123e-12 1.24874343e-14
141.42 0.01248495424 -0.04454010581 1.7248 0.02389443189 0.1000220799 0.1239165118 -2.767572193e-12 1.24874343e-14
141.43 0.01248322888 -0.0445420154 1.7248 0.02389398482 0.100022527 0.1239165118 -2.766228276e-12 1.24874343e-14
141.44 0.01248150436 -0.04454392514 1.7248 0.02389353781 0.100022974 0.1239165118 -2.765108346e-12 1.24874343e-14
141.45 0.01247978067 -0.04454583501 1.7248 0.02389309085 0.100023421 0.1239165118 -2.763876422e-12 1.24874343e-14
141.46 0.0124780578 -0.04454774504 1.7248 0.02389264395 0.1000238679 0.1239165118 -2.762644499e-12 1.24874343e-14
141.47 0.01247633577 -0.0445496552 1.7248 0.0238921971 0.1000243147 0.1239165118 -2.761412575e-12 1.261617073e-14
141.48 0.01247461456 -0.04455156551 1.7248 0.02389175031 0.1000247615 0.1239165118 -2.760292645e-12 1.261617073e-14
141.49 0.01247289419 -0.04455347595 1.7248 0.02389130358 0.1000252082 0.1239165118 -2.759172714e-12 1.24874343e-14
141.5 0.01247117464 -0.04455538654 1.7248 0.0238908569 0.1000256549 0.1239165118 -2.757940791e-12 1.24874343e-14
141.51 0.01246945592 -0.04455729727 1.7248 0.02389041028 0.1000261015 0.1239165118 -2.756596874e-12 1.24874343e-14
141.52 0.01246773804 -0.04455920815 1.7248 0.02388996372 0.1000265481 0.1239165118 -2.755476944e-12 1.24874343e-14
141.53 0.01246602098 -0.04456111916 1.7248 0.02388951721 0.1000269946 0.1239165118 -2.75424502e-12 1.222996143e-14
141.54 0.01246430476 -0.04456303031 1.7248 0.02388907076 0.100027441 0.1239165118 -2.75312509e-12 1.222996143e-14
141.55 0.01246258936 -0.0445649416 1.7248 0.02388862437 0.1000278874 0.1239165118 -2.751893166e-12 1.235869786e-14
141.56 0.0124608748 -0.04456685302 1.7248 0.02388817804 0.1000283338 0.1239165118 -2.750661243e-12 1.235869786e-14
141.57 0.01245916106 -0.04456876459 1.7248 0.02388773176 0.1000287801 0.1239165118 -2.749541312e-12 1.235869786e-14
141.58 0.01245744816 -0.04457067629 1.7248 0.02388728554 0.1000292263 0.1239165118 -2.748309389e-12 1.235869786e-14
141.59 0.01245573608 -0.04457258813 1.7248 0.02388683937 0.1000296724 0.1239165118 -2.747189458e-12 1.235869786e-14
141.6 0.01245402484 -0.0445745001 1.7248 0.02388639326 0.1000301185 0.1239165118 -2.746069528e-12 1.235869786e-14
141.61 0.01245231443 -0.04457641221 1.7248 0.02388594721 0.1000305646 0.1239165118 -2.744613618e-12 1.222996143e-14
141.62 0.01245060485 -0.04457832446 1.7248 0.02388550122 0.1000310106 0.1239165118 -2.743381694e-12 1.235869786e-14
141.63 0.01244889609 -0.04458023684 1.7248 0.02388505529 0.1000314565 0.1239165118 -2.742373757e-12 1.24874343e-14
141.64 0.01244718818 -0.04458214936 1.7248 0.02388460941 0.1000319024 0.1239165118 -2.741141833e-12 1.222996143e-14
141.65 0.01244548109 -0.04458406201 1.7248 0.02388416359 0.1000323482 0.1239165118 -2.73990991e-12 1.222996143e-14
141.66 0.01244377483 -0.04458597479 1.7248 0.02388371783 0.100032794 0.1239165118 -2.738565993e-12 1.222996143e-14
141.67 0.0124420694 -0.04458788771 1.7248 0.02388327212 0.1000332397 0.1239165118 -2.737446063e-12 1.222996143e-14
141.68 0.01244036481 -0.04458980075 1.7248 0.02388282647 0.1000336853 0.1239165118 -2.736102146e-12 1.222996143e-14
141.69 0.01243866105 -0.04459171393 1.7248 0.02388238088 0.1000341309 0.1239165118 -2.734982216e-12 1.222996143e-14
141.7 0.01243695812 -0.04459362724 1.7248 0.02388193535 0.1000345765 0.1239165118 -2.733750292e-12 1.222996143e-14
141.71 0.01243525602 -0.04459554069 1.7248 0.02388148988 0.1000350219 0.1239165118 -2.732518369e-12 1.222996143e-14
141.72 0.01243355475 -0.04459745426 1.7248 0.02388104446 0.1000354673 0.1239165118 -2.731398438e-12 1.222996143e-14
141.73 0.01243185431 -0.04459936796 1.7248 0.02388059911 0.1000359127 0.1239165118 -2.730054522e-12 1.222996143e-14
141.74 0.01243015471 -0.04460128179 1.7248 0.02388015381 0.100036358 0.1239165118 -2.728934591e-12 1.222996143e-14
141.75 0.01242845594 -0.04460319575 1.7248 0.02387970856 0.1000368032 0.1239165118 -2.727702668e-12 1.210122499e-14
141.76 0.012426758 -0.04460510984 1.7248 0.02387926338 0.1000372484 0.1239165118 -2.726470744e-12 1.197248855e-14
141.77 0.01242506089 -0.04460702406 1.7248 0.02387881826 0.1000376936 0.1239165118 -2.725126828e-12 1.197248855e-14
141.78 0.01242336462 -0.0446089384 1.7248 0.02387837319 0.1000381386 0.1239165118 -2.723894904e-12 1.210122499e-14
141.79 0.01242166917 -0.04461085287 1.7248 0.02387792818 0.1000385836 0.1239165118 -2.722774974e-12 1.222996143e-14
141.8 0.01241997456 -0.04461276747 1.7248 0.02387748323 0.1000390286 0.1239165118 -2.721431057e-12 1.222996143e-14
141.81 0.01241828078 -0.04461468219 1.7248 0.02387703834 0.1000394735 0.1239165118 -2.72042312e-12 1.222996143e-14
141.82 0.01241658784 -0.04461659704 1.7248 0.02387659351 0.1000399183 0.1239165118 -2.719079203e-12 1.210122499e-14
141.83 0.01241489573 -0.04461851202 1.7248 0.02387614874 0.1000403631 0.1239165118 -2.71784728e-12 1.210122499e-14
141.84 0.01241320445 -0.04462042711 1.7248 0.02387570402 0.1000408078 0.1239165118 -2.716615356e-12 1.210122499e-14
141.85 0.012411514 -0.04462234234 1.7248 0.02387525937 0.1000412524 0.1239165118 -2.715271439e-12 1.222996143e-14
141.86 0.01240982439 -0.04462425768 1.7248 0.02387481477 0.100041697 0.1239165118 -2.714151509e-12 1.222996143e-14
141.87 0.0124081356 -0.04462617315 1.7248 0.02387437023 0.1000421416 0.1239165118 -2.712807592e-12 1.197248855e-14
141.88 0.01240644766 -0.04462808874 1.7248 0.02387392575 0.1000425861 0.1239165118 -2.711687662e-12 1.197248855e-14
141.89 0.01240476054 -0.04463000445 1.7248 0.02387348133 0.1000430305 0.1239165118 -2.710343745e-12 1.197248855e-14
141.9 0.01240307426 -0.04463192029 1.7248 0.02387303697 0.1000434748 0.1239165118 -2.709111822e-12 1.197248855e-14
141.91 0.01240138881 -0.04463383624 1.7248 0.02387259267 0.1000439191 0.1239165118 -2.707991891e-12 1.197248855e-14
141.92 0.0123997042 -0.04463575232 1.7248 0.02387214843 0.1000443634 0.1239165118 -2.706647975e-12 1.197248855e-14
141.93 0.01239802042 -0.04463766851 1.7248 0.02387170425 0.1000448076 0.1239165118 -2.705416051e-12 1.197248855e-14
141.94 0.01239633747 -0.04463958483 1.7248 0.02387126012 0.1000452517 0.1239165118 -2.704072135e-12 1.197248855e-14
141.95 0.01239465536 -0.04464150126 1.7248 0.02387081606 0.1000456958 0.1239165118 -2.702952204e-12 1.197248855e-14
141.96 0.01239297408 -0.04464341781 1.7248 0.02387037206 0.1000461398 0.1239165118 -2.701608288e-12 1.197248855e-14
141.97 0.01239129363 -0.04464533448 1.7248 0.02386992811 0.1000465837 0.1239165118 -2.700488357e-12 1.197248855e-14
141.98 0.01238961402 -0.04464725127 1.7248 0.02386948423 0.1000470276 0.1239165118 -2.699144441e-12 1.210122499e-14
141.99 0.01238793524 -0.04464916817 1.7248 0.0238690404 0.1000474714 0.1239165118 -2.697800524e-12 1.222996143e-14
142 0.0123862573 -0.04465108519 1.7248 0.02386859664 0.1000479152 0.1239165118 -2.696568601e-12 1.222996143e-14
142.01 0.01238458019 -0.04465300233 1.7248 0.02386815293 0.1000483589 0.1239165118 -2.695336677e-12 1.222996143e-14
142.02 0.01238290391 -0.04465491958 1.7248 0.02386770928 0.1000488025 0.1239165118 -2.694104753e-12 1.222996143e-14
142.03 0.01238122847 -0.04465683695 1.7248 0.0238672657 0.1000492461 0.1239165118 -2.692760837e-12 1.222996143e-14
142.04 0.01237955387 -0.04465875443 1.7248 0.02386682217 0.1000496896 0.1239165118 -2.691528913e-12 1.222996143e-14
142.05 0.01237788009 -0.04466067202 1.7248 0.02386637871 0.1000501331 0.1239165118 -2.69029699e-12 1.222996143e-14
142.06 0.01237620716 -0.04466258973 1.7248 0.0238659353 0.1000505765 0.1239165118 -2.68884108e-12 1.222996143e-14
142.07 0.01237453505 -0.04466450755 1.7248 0.02386549196 0.1000510199 0.1239165118 -2.68772115e-12 1.222996143e-14
142.08 0.01237286379 -0.04466642549 1.7248 0.02386504867 0.1000514631 0.1239165118 -2.686377233e-12 1.222996143e-14
142.09 0.01237119335 -0.04466834353 1.7248 0.02386460545 0.1000519064 0.1239165118 -2.685257303e-12 1.222996143e-14
142.1 0.01236952375 -0.04467026169 1.7248 0.02386416229 0.1000523495 0.1239165118 -2.683913386e-12 1.210122499e-14
142.11 0.01236785499 -0.04467217996 1.7248 0.02386371918 0.1000527926 0.1239165118 -2.682681463e-12 1.210122499e-14
142.12 0.01236618706 -0.04467409834 1.7248 0.02386327614 0.1000532357 0.1239165118 -2.681449539e-12 1.210122499e-14
142.13 0.01236451997 -0.04467601682 1.7248 0.02386283316 0.1000536786 0.1239165118 -2.680105623e-12 1.210122499e-14
142.14 0.01236285371 -0.04467793542 1.7248 0.02386239024 0.1000541216 0.1239165118 -2.678761706e-12 1.197248855e-14
142.15 0.01236118829 -0.04467985413 1.7248 0.02386194738 0.1000545644 0.1239165118 -2.677641775e-12 1.197248855e-14
142.16 0.0123595237 -0.04468177294 1.7248 0.02386150458 0.1000550072 0.1239165118 -2.676409852e-12 1.197248855e-14
142.17 0.01235785995 -0.04468369187 1.7248 0.02386106184 0.10005545 0.1239165118 -2.674953942e-12 1.210122499e-14
142.18 0.01235619703 -0.0446856109 1.7248 0.02386061916 0.1000558926 0.1239165118 -2.673834012e-12 1.197248855e-14
142.19 0.01235453495 -0.04468753004 1.7248 0.02386017655 0.1000563353 0.1239165118 -2.672602088e-12 1.197248855e-14
142.2 0.01235287371 -0.04468944928 1.7248 0.02385973399 0.1000567778 0.1239165118 -2.671370165e-12 1.197248855e-14
142.21 0.0123512133 -0.04469136863 1.7248 0.0238592915 0.1000572203 0.1239165118 -2.670026248e-12 1.171501568e-14
142.22 0.01234955372 -0.04469328809 1.7248 0.02385884907 0.1000576627 0.1239165118 -2.668794325e-12 1.171501568e-14
142.23 0.01234789498 -0.04469520765 1.7248 0.0238584067 0.1000581051 0.1239165118 -2.667562401e-12 1.171501568e-14
142.24 0.01234623708 -0.04469712731 1.7248 0.02385796439 0.1000585474 0.1239165118 -2.666330478e-12 1.171501568e-14
142.25 0.01234458002 -0.04469904708 1.7248 0.02385752214 0.1000589897 0.1239165118 -2.664874568e-12 1.171501568e-14
142.26 0.01234292379 -0.04470096695 1.7248 0.02385707995 0.1000594319 0.1239165118 -2.663754638e-12 1.171501568e-14
142.27 0.01234126839 -0.04470288693 1.7248 0.02385663783 0.100059874 0.1239165118 -2.662298728e-12 1.171501568e-14
142.28 0.01233961383 -0.04470480701 1.7248 0.02385619576 0.100060316 0.1239165118 -2.661066804e-12 1.184375212e-14
142.29 0.01233796011 -0.04470672719 1.7248 0.02385575376 0.1000607581 0.1239165118 -2.659722888e-12 1.171501568e-14
142.3 0.01233630723 -0.04470864747 1.7248 0.02385531182 0.1000612 0.1239165118 -2.658602957e-12 1.158627925e-14
142.31 0.01233465518 -0.04471056785 1.7248 0.02385486994 0.1000616419 0.1239165118 -2.657371034e-12 1.145754281e-14
142.32 0.01233300397 -0.04471248833 1.7248 0.02385442812 0.1000620837 0.1239165118 -2.655915124e-12 1.145754281e-14
142.33 0.01233135359 -0.04471440891 1.7248 0.02385398637 0.1000625254 0.1239165118 -2.654683201e-12 1.145754281e-14
142.34 0.01232970405 -0.0447163296 1.7248 0.02385354468 0.1000629671 0.1239165118 -2.653451277e-12 1.145754281e-14
142.35 0.01232805535 -0.04471825038 1.7248 0.02385310305 0.1000634088 0.1239165118 -2.651995368e-12 1.145754281e-14
142.36 0.01232640749 -0.04472017126 1.7248 0.02385266148 0.1000638503 0.1239165118 -2.650875437e-12 1.158627925e-14
142.37 0.01232476046 -0.04472209223 1.7248 0.02385221997 0.1000642918 0.1239165118 -2.649419527e-12 1.158627925e-14
142.38 0.01232311427 -0.04472401331 1.7248 0.02385177853 0.1000647333 0.1239165118 -2.648075611e-12 1.171501568e-14
142.39 0.01232146891 -0.04472593448 1.7248 0.02385133715 0.1000651747 0.1239165118 -2.64695568e-12 1.171501568e-14
142.4 0.01231982439 -0.04472785575 1.7248 0.02385089583 0.100065616 0.1239165118 -2.645499771e-12 1.171501568e-14
142.41 0.01231818071 -0.04472977711 1.7248 0.02385045457 0.1000660572 0.1239165118 -2.644043861e-12 1.171501568e-14
142.42 0.01231653787 -0.04473169857 1.7248 0.02385001338 0.1000664984 0.1239165118 -2.642811938e-12 1.184375212e-14
142.43 0.01231489586 -0.04473362013 1.7248 0.02384957225 0.1000669396 0.1239165118 -2.641580014e-12 1.197248855e-14
142.44 0.01231325469 -0.04473554178 1.7248 0.02384913118 0.1000673806 0.1239165118 -2.640236098e-12 1.197248855e-14
142.45 0.01231161436 -0.04473746352 1.7248 0.02384869017 0.1000678216 0.1239165118 -2.638780188e-12 1.197248855e-14
142.46 0.01230997487 -0.04473938536 1.7248 0.02384824923 0.1000682626 0.1239165118 -2.637660257e-12 1.197248855e-14
142.47 0.01230833621 -0.04474130729 1.7248 0.02384780835 0.1000687035 0.1239165118 -2.636316341e-12 1.184375212e-14
142.48 0.01230669839 -0.04474322931 1.7248 0.02384736753 0.1000691443 0.1239165118 -2.634972424e-12 1.184375212e-14
142.49 0.01230506141 -0.04474515143 1.7248 0.02384692678 0.100069585 0.1239165118 -2.633740501e-12 1.184375212e-14
142.5 0.01230342527 -0.04474707363 1.7248 0.02384648609 0.1000700257 0.1239165118 -2.632396584e-12 1.184375212e-14
142.51 0.01230178996 -0.04474899593 1.7248 0.02384604546 0.1000704664 0.1239165118 -2.630940675e-12 1.197248855e-14
142.52 0.0123001555 -0.04475091832 1.7248 0.02384560489 0.1000709069 0.1239165118 -2.629708751e-12 1.197248855e-14
142.53 0.01229852187 -0.04475284079 1.7248 0.02384516439 0.1000713474 0.1239165118 -2.628476828e-12 1.197248855e-14
142.54 0.01229688907 -0.04475476336 1.7248 0.02384472396 0.1000717879 0.1239165118 -2.627132911e-12 1.197248855e-14
142.55 0.01229525712 -0.04475668601 1.7248 0.02384428358 0.1000722282 0.1239165118 -2.625677001e-12 1.197248855e-14
142.56 0.012293626 -0.04475860876 1.7248 0.02384384327 0.1000726685 0.1239165118 -2.624333085e-12 1.197248855e-14
142.57 0.01229199573 -0.04476053159 1.7248 0.02384340302 0.1000731088 0.1239165118 -2.623213154e-12 1.197248855e-14
142.58 0.01229036629 -0.04476245451 1.7248 0.02384296284 0.100073549 0.1239165118 -2.621869238e-12 1.184375212e-14
142.59 0.01228873769 -0.04476437752 1.7248 0.02384252272 0.1000739891 0.1239165118 -2.620413328e-12 1.197248855e-14
142.6 0.01228710992 -0.04476630061 1.7248 0.02384208266 0.1000744292 0.1239165118 -2.619181405e-12 1.197248855e-14
142.61 0.012285483 -0.04476822379 1.7248 0.02384164267 0.1000748691 0.1239165118 -2.617837488e-12 1.210122499e-14
142.62 0.01228385691 -0.04477014705 1.7248 0.02384120274 0.1000753091 0.1239165118 -2.616605565e-12 1.210122499e-14
142.63 0.01228223166 -0.0447720704 1.7248 0.02384076287 0.1000757489 0.1239165118 -2.615149655e-12 1.222996143e-14
142.64 0.01228060726 -0.04477399384 1.7248 0.02384032307 0.1000761887 0.1239165118 -2.613581752e-12 1.222996143e-14
142.65 0.01227898369 -0.04477591736 1.7248 0.02383988333 0.1000766285 0.1239165118 -2.612461822e-12 1.24874343e-14
142.66 0.01227736095 -0.04477784096 1.7248 0.02383944366 0.1000770681 0.1239165118 -2.611117905e-12 1.235869786e-14
142.67 0.01227573906 -0.04477976464 1.7248 0.02383900405 0.1000775078 0.1239165118 -2.609661996e-12 1.222996143e-14
142.68 0.01227411801 -0.04478168841 1.7248 0.02383856451 0.1000779473 0.1239165118 -2.608430072e-12 1.222996143e-14
142.69 0.01227249779 -0.04478361226 1.7248 0.02383812503 0.1000783868 0.1239165118 -2.607086155e-12 1.222996143e-14
142.7 0.01227087842 -0.04478553619 1.7248 0.02383768561 0.1000788262 0.1239165118 -2.605742239e-12 1.222996143e-14
142.71 0.01226925988 -0.0447874602 1.7248 0.02383724626 0.1000792656 0.1239165118 -2.604398322e-12 1.222996143e-14
142.72 0.01226764218 -0.04478938429 1.7248 0.02383680697 0.1000797048 0.1239165118 -2.602942413e-12 1.222996143e-14
142.73 0.01226602532 -0.04479130846 1.7248 0.02383636775 0.1000801441 0.1239165118 -2.601710489e-12 1.222996143e-14
142.74 0.0122644093 -0.04479323272 1.7248 0.02383592859 0.1000805832 0.1239165118 -2.600366573e-12 1.235869786e-14
142.75 0.01226279412 -0.04479515705 1.7248 0.0238354895 0.1000810223 0.1239165118 -2.598910663e-12 1.24874343e-14
142.76 0.01226117978 -0.04479708146 1.7248 0.02383505047 0.1000814613 0.1239165118 -2.597566746e-12 1.24874343e-14
142.77 0.01225956628 -0.04479900594 1.7248 0.0238346115 0.1000819003 0.1239165118 -2.596334823e-12 1.24874343e-14
142.78 0.01225795362 -0.04480093051 1.7248 0.02383417261 0.1000823392 0.1239165118 -2.594990906e-12 1.24874343e-14
142.79 0.01225634179 -0.04480285515 1.7248 0.02383373377 0.100082778 0.1239165118 -2.593534997e-12 1.24874343e-14
142.8 0.01225473081 -0.04480477987 1.7248 0.023833295 0.1000832168 0.1239165118 -2.59219108e-12 1.24874343e-14
142.81 0.01225312067 -0.04480670466 1.7248 0.0238328563 0.1000836555 0.1239165118 -2.590847164e-12 1.24874343e-14
142.82 0.01225151136 -0.04480862953 1.7248 0.02383241766 0.1000840942 0.1239165118 -2.589391254e-12 1.261617073e-14
142.83 0.0122499029 -0.04481055447 1.7248 0.02383197909 0.1000845327 0.1239165118 -2.58815933e-12 1.261617073e-14
142.84 0.01224829527 -0.04481247949 1.7248 0.02383154058 0.1000849712 0.1239165118 -2.586703421e-12 1.274490717e-14
142.85 0.01224668849 -0.04481440459 1.7248 0.02383110214 0.1000854097 0.1239165118 -2.585471497e-12 1.274490717e-14
142.86 0.01224508254 -0.04481632975 1.7248 0.02383066376 0.1000858481 0.1239165118 -2.584127581e-12 1.274490717e-14
142.87 0.01224347744 -0.04481825499 1.7248 0.02383022545 0.1000862864 0.1239165118 -2.582671671e-12 1.261617073e-14
142.88 0.01224187317 -0.0448201803 1.7248 0.0238297872 0.1000867246 0.1239165118 -2.581439748e-12 1.24874343e-14
142.89 0.01224026975 -0.04482210569 1.7248 0.02382934902 0.1000871628 0.1239165118 -2.579983838e-12 1.24874343e-14
142.9 0.01223866716 -0.04482403114 1.7248 0.0238289109 0.1000876009 0.1239165118 -2.578639921e-12 1.24874343e-14
142.91 0.01223706542 -0.04482595667 1.7248 0.02382847285 0.100088039 0.1239165118 -2.577519991e-12 1.24874343e-14
142.92 0.01223546451 -0.04482788227 1.7248 0.02382803487 0.1000884769 0.1239165118 -2.575952088e-12 1.274490717e-14
142.93 0.01223386445 -0.04482980793 1.7248 0.02382759695 0.1000889149 0.1239165118 -2.574608172e-12 1.274490717e-14
142.94 0.01223226523 -0.04483173367 1.7248 0.0238271591 0.1000893527 0.1239165118 -2.573152262e-12 1.274490717e-14
