# Radial perturbation strength profile
# R_CR = 10 kpc
# radial_envelope_sigma = 2 kpc
# radial_envelope_floor = 0
# snapshot_time = 2500 Myr
# time_scale = 1
#
# Columns:
# 1  R [kpc]
# 2  B_norm = B(R) / B(R_CR)
# 3  B_raw
# 4  dB_dR
# 5  PhiS_norm = PhiS(R) / PhiS(R_CR)
# 6  A_norm = A(R) / A(R_CR)
# 7  Lz_circ = R * v_c [kpc^2/Myr]
3.46	0.00476504	0.00476504	0.00779084	4.73359	0.0225557	0.7612
3.47	0.00484353	0.00484353	0.00790705	4.72832	0.0229017	0.7634
3.48	0.00492318	0.00492318	0.00802479	4.72301	0.0232523	0.7656
3.49	0.00500403	0.00500403	0.00814405	4.71768	0.0236074	0.7678
3.5	0.00508607	0.00508607	0.00826486	4.71231	0.0239671	0.77
3.51	0.00516933	0.00516933	0.00838724	4.70691	0.0243315	0.7722
3.52	0.00525382	0.00525382	0.00851119	4.70147	0.0247007	0.7744
3.53	0.00533956	0.00533956	0.00863673	4.69601	0.0250746	0.7766
3.54	0.00542656	0.00542656	0.00876389	4.69051	0.0254533	0.7788
3.55	0.00551484	0.00551484	0.00889268	4.68498	0.0258369	0.781
3.56	0.00560442	0.00560442	0.00902311	4.67943	0.0262255	0.7832
3.57	0.00569531	0.00569531	0.00915521	4.67384	0.0266189	0.7854
3.58	0.00578753	0.00578753	0.00928898	4.66822	0.0270175	0.7876
3.59	0.00588109	0.00588109	0.00942445	4.66257	0.027421	0.7898
3.6	0.00597602	0.00597602	0.00956164	4.65689	0.0278297	0.792
3.61	0.00607233	0.00607233	0.00970055	4.65119	0.0282436	0.7942
3.62	0.00617004	0.00617004	0.00984121	4.64545	0.0286626	0.7964
3.63	0.00626916	0.00626916	0.00998364	4.63969	0.029087	0.7986
3.64	0.00636972	0.00636972	0.0101279	4.6339	0.0295166	0.8008
3.65	0.00647173	0.00647173	0.0102739	4.62808	0.0299517	0.803
3.66	0.0065752	0.0065752	0.0104217	4.62223	0.0303921	0.8052
3.67	0.00668017	0.00668017	0.0105714	4.61636	0.0308381	0.8074
3.68	0.00678664	0.00678664	0.0107229	4.61046	0.0312895	0.8096
3.69	0.00689463	0.00689463	0.0108763	4.60453	0.0317466	0.8118
3.7	0.00700417	0.00700417	0.0110316	4.59858	0.0322092	0.814
3.71	0.00711527	0.00711527	0.0111888	4.5926	0.0326776	0.8162
3.72	0.00722795	0.00722795	0.0113479	4.5866	0.0331517	0.8184
3.73	0.00734223	0.00734223	0.0115089	4.58057	0.0336316	0.8206
3.74	0.00745813	0.00745813	0.011672	4.57451	0.0341173	0.8228
3.75	0.00757568	0.00757568	0.011837	4.56844	0.034609	0.825
