# x	y	|∇Phi_eff|
5.5 -19.9 0.012337
5.6 -19.9 0.012347
5.7 -19.9 0.0123571
5.8 -19.9 0.0123674
5.9 -19.9 0.0123779
6 -19.9 0.0123886
6.1 -19.9 0.0123994
6.2 -19.9 0.0124104
6.3 -19.9 0.0124215
6.4 -19.9 0.0124329
6.5 -19.9 0.0124444
6.6 -19.9 0.0124561
6.7 -19.9 0.0124679
6.8 -19.9 0.01248
6.9 -19.9 0.0124922
7 -19.9 0.0125045
7.1 -19.9 0.0125171
7.2 -19.9 0.0125298
7.3 -19.9 0.0125426
7.4 -19.9 0.0125557
7.5 -19.9 0.0125689
7.6 -19.9 0.0125823
7.7 -19.9 0.0125958
7.8 -19.9 0.0126095
7.9 -19.9 0.0126234
8 -19.9 0.0126375
8.1 -19.9 0.0126517
8.2 -19.9 0.012666
8.3 -19.9 0.0126806
8.4 -19.9 0.0126953
8.5 -19.9 0.0127102
8.6 -19.9 0.0127252
8.7 -19.9 0.0127404
8.8 -19.9 0.0127557
8.9 -19.9 0.0127713
9 -19.9 0.0127869
9.1 -19.9 0.0128028
9.2 -19.9 0.0128188
9.3 -19.9 0.012835
9.4 -19.9 0.0128513
9.5 -19.9 0.0128678
9.6 -19.9 0.0128844
9.7 -19.9 0.0129012
9.8 -19.9 0.0129182
9.9 -19.9 0.0129353
10 -19.9 0.0129526
10.1 -19.9 0.01297
10.2 -19.9 0.0129876
10.3 -19.9 0.0130053
10.4 -19.9 0.0130232
10.5 -19.9 0.0130412
10.6 -19.9 0.0130594
10.7 -19.9 0.0130778
10.8 -19.9 0.0130963
10.9 -19.9 0.013115
11 -19.9 0.0131338
11.1 -19.9 0.0131527
11.2 -19.9 0.0131718
11.3 -19.9 0.0131911
11.4 -19.9 0.0132105
11.5 -19.9 0.0132301
11.6 -19.9 0.0132498
11.7 -19.9 0.0132696
11.8 -19.9 0.0132896
11.9 -19.9 0.0133098
12 -19.9 0.0133301
12.1 -19.9 0.0133505
12.2 -19.9 0.0133711
12.3 -19.9 0.0133918
12.4 -19.9 0.0134127
12.5 -19.9 0.0134337
12.6 -19.9 0.0134548
12.7 -19.9 0.0134761
12.8 -19.9 0.0134976
12.9 -19.9 0.0135192
13 -19.9 0.0135409
13.1 -19.9 0.0135627
13.2 -19.9 0.0135847
13.3 -19.9 0.0136068
13.4 -19.9 0.0136291
13.5 -19.9 0.0136515
13.6 -19.9 0.0136741
13.7 -19.9 0.0136967
13.8 -19.9 0.0137195
13.9 -19.9 0.0137425
14 -19.9 0.0137656
14.1 -19.9 0.0137888
14.2 -19.9 0.0138121
14.3 -19.9 0.0138356
14.4 -19.9 0.0138592
14.5 -19.9 0.0138829
14.6 -19.9 0.0139068
14.7 -19.9 0.0139308
14.8 -19.9 0.0139549
14.9 -19.9 0.0139792
15 -19.9 0.0140035
15.1 -19.9 0.014028
15.2 -19.9 0.0140527
15.3 -19.9 0.0140774
15.4 -19.9 0.0141023
15.5 -19.9 0.0141273
15.6 -19.9 0.0141524
15.7 -19.9 0.0141777
15.8 -19.9 0.0142031
15.9 -19.9 0.0142286
16 -19.9 0.0142542
16.1 -19.9 0.0142799
16.2 -19.9 0.0143058
16.3 -19.9 0.0143317
16.4 -19.9 0.0143578
16.5 -19.9 0.014384
16.6 -19.9 0.0144104
16.7 -19.9 0.0144368
16.8 -19.9 0.0144634
16.9 -19.9 0.0144901
17 -19.9 0.0145168
17.1 -19.9 0.0145438
17.2 -19.9 0.0145708
17.3 -19.9 0.0145979
17.4 -19.9 0.0146251
17.5 -19.9 0.0146525
17.6 -19.9 0.01468
17.7 -19.9 0.0147075
17.8 -19.9 0.0147352
17.9 -19.9 0.014763
18 -19.9 0.0147909
18.1 -19.9 0.0148189
18.2 -19.9 0.0148471
18.3 -19.9 0.0148753
18.4 -19.9 0.0149036
18.5 -19.9 0.014932
18.6 -19.9 0.0149606
18.7 -19.9 0.0149892
18.8 -19.9 0.015018
18.9 -19.9 0.0150468
19 -19.9 0.0150758
19.1 -19.9 0.0151049
19.2 -19.9 0.015134
19.3 -19.9 0.0151633
19.4 -19.9 0.0151926
19.5 -19.9 0.0152221
19.6 -19.9 0.0152517
19.7 -19.9 0.0152813
19.8 -19.9 0.0153111
19.9 -19.9 0.0153409

-20 -19.8 0.0153411
-19.9 -19.8 0.0153111
-19.8 -19.8 0.0152812
-19.7 -19.8 0.0152514
-19.6 -19.8 0.0152217
-19.5 -19.8 0.015192
-19.4 -19.8 0.0151625
-19.3 -19.8 0.0151331
-19.2 -19.8 0.0151038
-19.1 -19.8 0.0150746
-19 -19.8 0.0150455
-18.9 -19.8 0.0150165
-18.8 -19.8 0.0149876
-18.7 -19.8 0.0149588
-18.6 -19.8 0.01493
-18.5 -19.8 0.0149015
-18.4 -19.8 0.014873
-18.3 -19.8 0.0148446
-18.2 -19.8 0.0148163
-18.1 -19.8 0.0147881
-18 -19.8 0.0147601
-17.9 -19.8 0.0147321
-17.8 -19.8 0.0147043
-17.7 -19.8 0.0146765
-17.6 -19.8 0.0146489
-17.5 -19.8 0.0146214
-17.4 -19.8 0.014594
-17.3 -19.8 0.0145667
-17.2 -19.8 0.0145395
-17.1 -19.8 0.0145124
-17 -19.8 0.0144855
-16.9 -19.8 0.0144586
-16.8 -19.8 0.0144319
-16.7 -19.8 0.0144053
-16.6 -19.8 0.0143788
-16.5 -19.8 0.0143524
-16.4 -19.8 0.0143262
-16.3 -19.8 0.0143
-16.2 -19.8 0.014274
-16.1 -19.8 0.0142481
-16 -19.8 0.0142223
-15.9 -19.8 0.0141966
-15.8 -19.8 0.0141711
-15.7 -19.8 0.0141457
-15.6 -19.8 0.0141204
-15.5 -19.8 0.0140952
-15.4 -19.8 0.0140701
-15.3 -19.8 0.0140452
-15.2 -19.8 0.0140204
-15.1 -19.8 0.0139957
-15 -19.8 0.0139712
-14.9 -19.8 0.0139467
-14.8 -19.8 0.0139224
-14.7 -19.8 0.0138983
-14.6 -19.8 0.0138742
-14.5 -19.8 0.0138503
-14.4 -19.8 0.0138265
-14.3 -19.8 0.0138029
-14.2 -19.8 0.0137794
-14.1 -19.8 0.013756
-14 -19.8 0.0137327
-13.9 -19.8 0.0137096
-13.8 -19.8 0.0136866
-13.7 -19.8 0.0136637
-13.6 -19.8 0.013641
-13.5 -19.8 0.0136184
-13.4 -19.8 0.013596
-13.3 -19.8 0.0135737
-13.2 -19.8 0.0135515
-13.1 -19.8 0.0135294
-13 -19.8 0.0135075
-12.9 -19.8 0.0134858
-12.8 -19.8 0.0134642
-12.7 -19.8 0.0134427
-12.6 -19.8 0.0134213
-12.5 -19.8 0.0134001
-12.4 -19.8 0.0133791
-12.3 -19.8 0.0133582
-12.2 -19.8 0.0133374
-12.1 -19.8 0.0133168
-12 -19.8 0.0132963
-11.9 -19.8 0.013276
-11.8 -19.8 0.0132558
-11.7 -19.8 0.0132357
-11.6 -19.8 0.0132158
-11.5 -19.8 0.0131961
-11.4 -19.8 0.0131765
-11.3 -19.8 0.013157
-11.2 -19.8 0.0131377
-11.1 -19.8 0.0131186
-11 -19.8 0.0130996
-10.9 -19.8 0.0130807
-10.8 -19.8 0.013062
-10.7 -19.8 0.0130435
-10.6 -19.8 0.0130251
-10.5 -19.8 0.0130069
-10.4 -19.8 0.0129888
-10.3 -19.8 0.0129708
-10.2 -19.8 0.0129531
-10.1 -19.8 0.0129354
-10 -19.8 0.012918
-9.9 -19.8 0.0129007
-9.8 -19.8 0.0128835
-9.7 -19.8 0.0128665
-9.6 -19.8 0.0128497
-9.5 -19.8 0.012833
-9.4 -19.8 0.0128165
-9.3 -19.8 0.0128001
-9.2 -19.8 0.0127839
-9.1 -19.8 0.0127679
-9 -19.8 0.012752
-8.9 -19.8 0.0127363
-8.8 -19.8 0.0127208
-8.7 -19.8 0.0127054
-8.6 -19.8 0.0126902
-8.5 -19.8 0.0126751
-8.4 -19.8 0.0126602
-8.3 -19.8 0.0126455
-8.2 -19.8 0.0126309
-8.1 -19.8 0.0126165
-8 -19.8 0.0126023
-7.9 -19.8 0.0125882
-7.8 -19.8 0.0125743
-7.7 -19.8 0.0125605
-7.6 -19.8 0.012547
-7.5 -19.8 0.0125336
-7.4 -19.8 0.0125203
-7.3 -19.8 0.0125073
-7.2 -19.8 0.0124944
-7.1 -19.8 0.0124816
-7 -19.8 0.0124691
-6.9 -19.8 0.0124567
-6.8 -19.8 0.0124445
-6.7 -19.8 0.0124324
-6.6 -19.8 0.0124206
-6.5 -19.8 0.0124089
-6.4 -19.8 0.0123973
-6.3 -19.8 0.012386
-6.2 -19.8 0.0123748
-6.1 -19.8 0.0123638
-6 -19.8 0.0123529
-5.9 -19.8 0.0123423
-5.8 -19.8 0.0123318
-5.7 -19.8 0.0123215
-5.6 -19.8 0.0123113
-5.5 -19.8 0.0123013
-5.4 -19.8 0.0122916
-5.3 -19.8 0.0122819
-5.2 -19.8 0.0122725
-5.1 -19.8 0.0122632
-5 -19.8 0.0122541
-4.9 -19.8 0.0122452
-4.8 -19.8 0.0122365
-4.7 -19.8 0.0122279
-4.6 -19.8 0.0122195
-4.5 -19.8 0.0122113
-4.4 -19.8 0.0122033
-4.3 -19.8 0.0121954
-4.2 -19.8 0.0121877
-4.1 -19.8 0.0121802
-4 -19.8 0.0121729
-3.9 -19.8 0.0121658
-3.8 -19.8 0.0121588
