# x [kpc]	y [kpc]	Phi_eff(x,y)
1.7	-19.8	0.240258
1.8	-19.8	0.240364
1.9	-19.8	0.240476
2	-19.8	0.240594
2.1	-19.8	0.240718
2.2	-19.8	0.240849
2.3	-19.8	0.240985
2.4	-19.8	0.241127
2.5	-19.8	0.241276
2.6	-19.8	0.24143
2.7	-19.8	0.241591
2.8	-19.8	0.241757
2.9	-19.8	0.241929
3	-19.8	0.242108
3.1	-19.8	0.242292
3.2	-19.8	0.242483
3.3	-19.8	0.242679
3.4	-19.8	0.242881
3.5	-19.8	0.24309
3.6	-19.8	0.243304
3.7	-19.8	0.243524
3.8	-19.8	0.24375
3.9	-19.8	0.243983
4	-19.8	0.244221
4.1	-19.8	0.244465
4.2	-19.8	0.244715
4.3	-19.8	0.24497
4.4	-19.8	0.245232
4.5	-19.8	0.2455
4.6	-19.8	0.245773
4.7	-19.8	0.246053
4.8	-19.8	0.246338
4.9	-19.8	0.246629
5	-19.8	0.246927
5.1	-19.8	0.24723
5.2	-19.8	0.247538
5.3	-19.8	0.247853
5.4	-19.8	0.248173
5.5	-19.8	0.2485
5.6	-19.8	0.248832
5.7	-19.8	0.24917
5.8	-19.8	0.249514
5.9	-19.8	0.249863
6	-19.8	0.250219
6.1	-19.8	0.25058
6.2	-19.8	0.250947
6.3	-19.8	0.251319
6.4	-19.8	0.251698
6.5	-19.8	0.252082
6.6	-19.8	0.252472
6.7	-19.8	0.252867
6.8	-19.8	0.253269
6.9	-19.8	0.253676
7	-19.8	0.254089
7.1	-19.8	0.254507
7.2	-19.8	0.254931
7.3	-19.8	0.255361
7.4	-19.8	0.255797
7.5	-19.8	0.256238
7.6	-19.8	0.256685
7.7	-19.8	0.257137
7.8	-19.8	0.257595
7.9	-19.8	0.258059
8	-19.8	0.258528
8.1	-19.8	0.259003
8.2	-19.8	0.259483
8.3	-19.8	0.25997
8.4	-19.8	0.260461
8.5	-19.8	0.260958
8.6	-19.8	0.261461
8.7	-19.8	0.26197
8.8	-19.8	0.262483
8.9	-19.8	0.263003
9	-19.8	0.263528
9.1	-19.8	0.264058
9.2	-19.8	0.264594
9.3	-19.8	0.265136
9.4	-19.8	0.265683
9.5	-19.8	0.266235
9.6	-19.8	0.266793
9.7	-19.8	0.267356
9.8	-19.8	0.267925
9.9	-19.8	0.268499
10	-19.8	0.269079
10.1	-19.8	0.269664
10.2	-19.8	0.270254
10.3	-19.8	0.27085
10.4	-19.8	0.271452
10.5	-19.8	0.272058
10.6	-19.8	0.27267
10.7	-19.8	0.273288
10.8	-19.8	0.273911
10.9	-19.8	0.274539
11	-19.8	0.275172
11.1	-19.8	0.275811
11.2	-19.8	0.276455
11.3	-19.8	0.277105
11.4	-19.8	0.27776
11.5	-19.8	0.27842
11.6	-19.8	0.279085
11.7	-19.8	0.279756
11.8	-19.8	0.280432
11.9	-19.8	0.281113
12	-19.8	0.2818
12.1	-19.8	0.282491
12.2	-19.8	0.283188
12.3	-19.8	0.283891
12.4	-19.8	0.284598
12.5	-19.8	0.285311
12.6	-19.8	0.286029
12.7	-19.8	0.286752
12.8	-19.8	0.28748
12.9	-19.8	0.288214
13	-19.8	0.288953
13.1	-19.8	0.289697
13.2	-19.8	0.290446
13.3	-19.8	0.2912
13.4	-19.8	0.291959
13.5	-19.8	0.292724
13.6	-19.8	0.293494
13.7	-19.8	0.294269
13.8	-19.8	0.295049
13.9	-19.8	0.295834
14	-19.8	0.296624
14.1	-19.8	0.29742
14.2	-19.8	0.29822
14.3	-19.8	0.299026
14.4	-19.8	0.299836
14.5	-19.8	0.300652
14.6	-19.8	0.301473
14.7	-19.8	0.302299
14.8	-19.8	0.30313
14.9	-19.8	0.303966
15	-19.8	0.304807
15.1	-19.8	0.305653
15.2	-19.8	0.306504
15.3	-19.8	0.307361
15.4	-19.8	0.308222
15.5	-19.8	0.309088
15.6	-19.8	0.30996
15.7	-19.8	0.310836
15.8	-19.8	0.311718
15.9	-19.8	0.312604
16	-19.8	0.313495
16.1	-19.8	0.314392
16.2	-19.8	0.315293
16.3	-19.8	0.316199
16.4	-19.8	0.317111
16.5	-19.8	0.318027
16.6	-19.8	0.318948
16.7	-19.8	0.319875
16.8	-19.8	0.320806
16.9	-19.8	0.321742
17	-19.8	0.322683
17.1	-19.8	0.323629
17.2	-19.8	0.32458
17.3	-19.8	0.325536
17.4	-19.8	0.326497
17.5	-19.8	0.327463
17.6	-19.8	0.328434
17.7	-19.8	0.32941
17.8	-19.8	0.33039
17.9	-19.8	0.331376
18	-19.8	0.332366
18.1	-19.8	0.333361
18.2	-19.8	0.334362
18.3	-19.8	0.335367
18.4	-19.8	0.336377
18.5	-19.8	0.337392
18.6	-19.8	0.338411
18.7	-19.8	0.339436
18.8	-19.8	0.340466
18.9	-19.8	0.3415
19	-19.8	0.342539
19.1	-19.8	0.343584
19.2	-19.8	0.344633
19.3	-19.8	0.345686
19.4	-19.8	0.346745
19.5	-19.8	0.347809
19.6	-19.8	0.348877
19.7	-19.8	0.34995
19.8	-19.8	0.351029
19.9	-19.8	0.352111

-20	-19.7	0.352122
-19.9	-19.7	0.351034
-19.8	-19.7	0.34995
-19.7	-19.7	0.348872
-19.6	-19.7	0.347798
-19.5	-19.7	0.346729
-19.4	-19.7	0.345664
-19.3	-19.7	0.344605
-19.2	-19.7	0.343551
-19.1	-19.7	0.342501
-19	-19.7	0.341456
-18.9	-19.7	0.340416
-18.8	-19.7	0.339381
-18.7	-19.7	0.338351
-18.6	-19.7	0.337326
-18.5	-19.7	0.336305
-18.4	-19.7	0.33529
-18.3	-19.7	0.334279
-18.2	-19.7	0.333273
-18.1	-19.7	0.332272
-18	-19.7	0.331276
-17.9	-19.7	0.330285
-17.8	-19.7	0.329299
-17.7	-19.7	0.328318
-17.6	-19.7	0.327341
-17.5	-19.7	0.32637
-17.4	-19.7	0.325403
-17.3	-19.7	0.324442
-17.2	-19.7	0.323485
-17.1	-19.7	0.322533
-17	-19.7	0.321587
-16.9	-19.7	0.320645
-16.8	-19.7	0.319708
-16.7	-19.7	0.318776
-16.6	-19.7	0.317849
-16.5	-19.7	0.316927
-16.4	-19.7	0.31601
-16.3	-19.7	0.315098
-16.2	-19.7	0.314191
-16.1	-19.7	0.313289
-16	-19.7	0.312391
-15.9	-19.7	0.311499
-15.8	-19.7	0.310612
-15.7	-19.7	0.30973
-15.6	-19.7	0.308853
-15.5	-19.7	0.307981
-15.4	-19.7	0.307114
-15.3	-19.7	0.306252
-15.2	-19.7	0.305395
-15.1	-19.7	0.304543
-15	-19.7	0.303696
-14.9	-19.7	0.302854
-14.8	-19.7	0.302017
-14.7	-19.7	0.301185
-14.6	-19.7	0.300359
-14.5	-19.7	0.299537
-14.4	-19.7	0.29872
-14.3	-19.7	0.297909
-14.2	-19.7	0.297103
-14.1	-19.7	0.296301
-14	-19.7	0.295505
-13.9	-19.7	0.294714
-13.8	-19.7	0.293928
-13.7	-19.7	0.293147
-13.6	-19.7	0.292372
-13.5	-19.7	0.291601
-13.4	-19.7	0.290836
-13.3	-19.7	0.290075
-13.2	-19.7	0.28932
-13.1	-19.7	0.28857
-13	-19.7	0.287826
-12.9	-19.7	0.287086
-12.8	-19.7	0.286352
-12.7	-19.7	0.285623
-12.6	-19.7	0.284899
-12.5	-19.7	0.28418
-12.4	-19.7	0.283466
-12.3	-19.7	0.282758
-12.2	-19.7	0.282055
-12.1	-19.7	0.281357
-12	-19.7	0.280665
-11.9	-19.7	0.279977
-11.8	-19.7	0.279295
-11.7	-19.7	0.278618
-11.6	-19.7	0.277947
-11.5	-19.7	0.277281
-11.4	-19.7	0.27662
-11.3	-19.7	0.275964
-11.2	-19.7	0.275314
-11.1	-19.7	0.274669
-11	-19.7	0.274029
-10.9	-19.7	0.273395
-10.8	-19.7	0.272766
-10.7	-19.7	0.272142
-10.6	-19.7	0.271524
-10.5	-19.7	0.270911
-10.4	-19.7	0.270304
-10.3	-19.7	0.269702
-10.2	-19.7	0.269105
-10.1	-19.7	0.268514
-10	-19.7	0.267928
-9.9	-19.7	0.267347
-9.8	-19.7	0.266772
-9.7	-19.7	0.266203
-9.6	-19.7	0.265639
-9.5	-19.7	0.26508
-9.4	-19.7	0.264527
-9.3	-19.7	0.263979
-9.2	-19.7	0.263437
-9.1	-19.7	0.2629
-9	-19.7	0.262369
-8.9	-19.7	0.261843
-8.8	-19.7	0.261323
-8.7	-19.7	0.260809
-8.6	-19.7	0.260299
-8.5	-19.7	0.259796
-8.4	-19.7	0.259298
-8.3	-19.7	0.258806
-8.2	-19.7	0.258319
-8.1	-19.7	0.257837
-8	-19.7	0.257362
-7.9	-19.7	0.256892
-7.8	-19.7	0.256427
-7.7	-19.7	0.255969
-7.6	-19.7	0.255515
-7.5	-19.7	0.255068
-7.4	-19.7	0.254626
-7.3	-19.7	0.25419
-7.2	-19.7	0.253759
-7.1	-19.7	0.253334
-7	-19.7	0.252915
-6.9	-19.7	0.252502
-6.8	-19.7	0.252094
-6.7	-19.7	0.251692
-6.6	-19.7	0.251296
-6.5	-19.7	0.250905
-6.4	-19.7	0.25052
-6.3	-19.7	0.250141
-6.2	-19.7	0.249768
-6.1	-19.7	0.2494
-6	-19.7	0.249039
-5.9	-19.7	0.248683
-5.8	-19.7	0.248332
-5.7	-19.7	0.247988
-5.6	-19.7	0.247649
-5.5	-19.7	0.247317
-5.4	-19.7	0.24699
-5.3	-19.7	0.246669
-5.2	-19.7	0.246353
-5.1	-19.7	0.246044
-5	-19.7	0.245741
-4.9	-19.7	0.245443
-4.8	-19.7	0.245151
-4.7	-19.7	0.244865
-4.6	-19.7	0.244585
-4.5	-19.7	0.244311
-4.4	-19.7	0.244043
-4.3	-19.7	0.243781
-4.2	-19.7	0.243524
-4.1	-19.7	0.243274
-4	-19.7	0.243029
-3.9	-19.7	0.242791
-3.8	-19.7	0.242558
-3.7	-19.7	0.242332
-3.6	-19.7	0.242111
-3.5	-19.7	0.241896
-3.4	-19.7	0.241688
-3.3	-19.7	0.241485
-3.2	-19.7	0.241288
-3.1	-19.7	0.241097
-3	-19.7	0.240913
-2.9	-19.7	0.240734
-2.8	-19.7	0.240561
-2.7	-19.7	0.240394
-2.6	-19.7	0.240234
-2.5	-19.7	0.240079
-2.4	-19.7	0.23993
-2.3	-19.7	0.239788
-2.2	-19.7	0.239651
-2.1	-19.7	0.23952
-2	-19.7	0.239396
-1.9	-19.7	0.239277
-1.8	-19.7	0.239165
-1.7	-19.7	0.239059
-1.6	-19.7	0.238958
-1.5	-19.7	0.238864
-1.4	-19.7	0.238776
-1.3	-19.7	0.238694
-1.2	-19.7	0.238618
-1.1	-19.7	0.238548
-1	-19.7	0.238484
-0.9	-19.7	0.238426
-0.8	-19.7	0.238374
-0.7	-19.7	0.238329
-0.6	-19.7	0.238289
-0.5	-19.7	0.238256
-0.4	-19.7	0.238228
-0.3	-19.7	0.238207
-0.2	-19.7	0.238192
-0.1	-19.7	0.238183
1.52933e-14	-19.7	0.23818
0.1	-19.7	0.238183
0.2	-19.7	0.238192
0.3	-19.7	0.238207
0.4	-19.7	0.238228
0.5	-19.7	0.238256
0.6	-19.7	0.238289
0.7	-19.7	0.238329
0.8	-19.7	0.238374
0.9	-19.7	0.238426
1	-19.7	0.238484
1.1	-19.7	0.238548
1.2	-19.7	0.238618
1.3	-19.7	0.238694
1.4	-19.7	0.238776
1.5	-19.7	0.238864
1.6	-19.7	0.238958
1.7	-19.7	0.239058
1.8	-19.7	0.239165
1.9	-19.7	0.239277
2	-19.7	0.239396
2.1	-19.7	0.23952
2.2	-19.7	0.239651
2.3	-19.7	0.239787
2.4	-19.7	0.23993
2.5	-19.7	0.240079
2.6	-19.7	0.240233
2.7	-19.7	0.240394
2.8	-19.7	0.240561
2.9	-19.7	0.240734
3	-19.7	0.240912
3.1	-19.7	0.241097
3.2	-19.7	0.241288
3.3	-19.7	0.241485
3.4	-19.7	0.241687
3.5	-19.7	0.241896
3.6	-19.7	0.242111
3.7	-19.7	0.242332
3.8	-19.7	0.242558
3.9	-19.7	0.242791
4	-19.7	0.243029
4.1	-19.7	0.243274
4.2	-19.7	0.243524
4.3	-19.7	0.243781
4.4	-19.7	0.244043
4.5	-19.7	0.244311
4.6	-19.7	0.244585
4.7	-19.7	0.244865
4.8	-19.7	0.245151
4.9	-19.7	0.245443
5	-19.7	0.24574
5.1	-19.7	0.246044
5.2	-19.7	0.246353
5.3	-19.7	0.246668
5.4	-19.7	0.24699
5.5	-19.7	0.247316
5.6	-19.7	0.247649
5.7	-19.7	0.247988
5.8	-19.7	0.248332
5.9	-19.7	0.248682
6	-19.7	0.249038
6.1	-19.7	0.2494
6.2	-19.7	0.249768
6.3	-19.7	0.250141
6.4	-19.7	0.25052
6.5	-19.7	0.250905
6.6	-19.7	0.251295
6.7	-19.7	0.251692
6.8	-19.7	0.252094
6.9	-19.7	0.252502
7	-19.7	0.252915
7.1	-19.7	0.253334
7.2	-19.7	0.253759
7.3	-19.7	0.25419
7.4	-19.7	0.254626
7.5	-19.7	0.255068
7.6	-19.7	0.255515
7.7	-19.7	0.255968
7.8	-19.7	0.256427
7.9	-19.7	0.256892
8	-19.7	0.257362
8.1	-19.7	0.257837
8.2	-19.7	0.258319
8.3	-19.7	0.258805
8.4	-19.7	0.259298
8.5	-19.7	0.259796
8.6	-19.7	0.260299
8.7	-19.7	0.260808
8.8	-19.7	0.261323
8.9	-19.7	0.261843
9	-19.7	0.262369
9.1	-19.7	0.2629
9.2	-19.7	0.263437
9.3	-19.7	0.263979
9.4	-19.7	0.264527
9.5	-19.7	0.26508
9.6	-19.7	0.265639
9.7	-19.7	0.266203
9.8	-19.7	0.266772
9.9	-19.7	0.267347
10	-19.7	0.267928
10.1	-19.7	0.268514
10.2	-19.7	0.269105
10.3	-19.7	0.269702
10.4	-19.7	0.270304
10.5	-19.7	0.270911
10.6	-19.7	0.271524
10.7	-19.7	0.272142
10.8	-19.7	0.272766
10.9	-19.7	0.273395
11	-19.7	0.274029
11.1	-19.7	0.274669
11.2	-19.7	0.275314
11.3	-19.7	0.275964
11.4	-19.7	0.27662
11.5	-19.7	0.277281
11.6	-19.7	0.277947
11.7	-19.7	0.278618
11.8	-19.7	0.279295
11.9	-19.7	0.279977
12	-19.7	0.280665
12.1	-19.7	0.281357
12.2	-19.7	0.282055
12.3	-19.7	0.282758
12.4	-19.7	0.283466
12.5	-19.7	0.28418
12.6	-19.7	0.284899
12.7	-19.7	0.285623
12.8	-19.7	0.286352
12.9	-19.7	0.287086
13	-19.7	0.287826
13.1	-19.7	0.28857
13.2	-19.7	0.28932
13.3	-19.7	0.290075
13.4	-19.7	0.290836
13.5	-19.7	0.291601
13.6	-19.7	0.292372
13.7	-19.7	0.293147
13.8	-19.7	0.293928
13.9	-19.7	0.294714
14	-19.7	0.295505
14.1	-19.7	0.296301
14.2	-19.7	0.297103
14.3	-19.7	0.297909
14.4	-19.7	0.29872
14.5	-19.7	0.299537
14.6	-19.7	0.300359
14.7	-19.7	0.301185
14.8	-19.7	0.302017
14.9	-19.7	0.302854
15	-19.7	0.303696
15.1	-19.7	0.304543
15.2	-19.7	0.305395
15.3	-19.7	0.306252
15.4	-19.7	0.307114
15.5	-19.7	0.307981
15.6	-19.7	0.308853
15.7	-19.7	0.30973
15.8	-19.7	0.310612
15.9	-19.7	0.311499
16	-19.7	0.312391
16.1	-19.7	0.313289
16.2	-19.7	0.314191
16.3	-19.7	0.315098
16.4	-19.7	0.31601
16.5	-19.7	0.316927
16.6	-19.7	0.317849
16.7	-19.7	0.318776
16.8	-19.7	0.319708
16.9	-19.7	0.320645
17	-19.7	0.321587
17.1	-19.7	0.322533
17.2	-19.7	0.323485
17.3	-19.7	0.324442
17.4	-19.7	0.325403
17.5	-19.7	0.32637
17.6	-19.7	0.327341
17.7	-19.7	0.328318
17.8	-19.7	0.329299
17.9	-19.7	0.330285
18	-19.7	0.331276
18.1	-19.7	0.332272
18.2	-19.7	0.333273
18.3	-19.7	0.334279
18.4	-19.7	0.33529
18.5	-19.7	0.336305
18.6	-19.7	0.337326
18.7	-19.7	0.338351
18.8	-19.7	0.339381
18.9	-19.7	0.340416
19	-19.7	0.341456
19.1	-19.7	0.342501
19.2	-19.7	0.343551
19.3	-19.7	0.344605
19.4	-19.7	0.345664
19.5	-19.7	0.346729
19.6	-19.7	0.347798
19.7	-19.7	0.348872
19.8	-19.7	0.34995
19.9	-19.7	0.351034

-20	-19.6	0.35105
-19.9	-19.6	0.349961
-19.8	-19.6	0.348877
-19.7	-19.6	0.347798
-19.6	-19.6	0.346723
-19.5	-19.6	0.345654
-19.4	-19.6	0.344589
-19.3	-19.6	0.343529
-19.2	-19.6	0.342474
-19.1	-19.6	0.341423
-19	-19.6	0.340378
-18.9	-19.6	0.339337
-18.8	-19.6	0.338302
-18.7	-19.6	0.337271
-18.6	-19.6	0.336245
-18.5	-19.6	0.335224
-18.4	-19.6	0.334207
-18.3	-19.6	0.333196
-18.2	-19.6	0.33219
-18.1	-19.6	0.331188
-18	-19.6	0.330191
-17.9	-19.6	0.3292
-17.8	-19.6	0.328213
-17.7	-19.6	0.327231
-17.6	-19.6	0.326254
-17.5	-19.6	0.325282
-17.4	-19.6	0.324314
-17.3	-19.6	0.323352
-17.2	-19.6	0.322395
-17.1	-19.6	0.321442
-17	-19.6	0.320495
-16.9	-19.6	0.319552
-16.8	-19.6	0.318615
-16.7	-19.6	0.317682
-16.6	-19.6	0.316754
-16.5	-19.6	0.315831
-16.4	-19.6	0.314914
-16.3	-19.6	0.314001
-16.2	-19.6	0.313093
-16.1	-19.6	0.31219
-16	-19.6	0.311292
-15.9	-19.6	0.310399
-15.8	-19.6	0.309512
-15.7	-19.6	0.308629
-15.6	-19.6	0.307751
-15.5	-19.6	0.306878
-15.4	-19.6	0.30601
-15.3	-19.6	0.305147
-15.2	-19.6	0.30429
-15.1	-19.6	0.303437
-15	-19.6	0.302589
-14.9	-19.6	0.301746
-14.8	-19.6	0.300909
-14.7	-19.6	0.300076
-14.6	-19.6	0.299249
-14.5	-19.6	0.298426
-14.4	-19.6	0.297609
-14.3	-19.6	0.296797
-14.2	-19.6	0.29599
-14.1	-19.6	0.295188
-14	-19.6	0.294391
-13.9	-19.6	0.293599
-13.8	-19.6	0.292812
-13.7	-19.6	0.29203
-13.6	-19.6	0.291254
-13.5	-19.6	0.290483
-13.4	-19.6	0.289716
-13.3	-19.6	0.288955
-13.2	-19.6	0.2882
-13.1	-19.6	0.287449
-13	-19.6	0.286703
-12.9	-19.6	0.285963
-12.8	-19.6	0.285228
-12.7	-19.6	0.284498
-12.6	-19.6	0.283773
-12.5	-19.6	0.283054
-12.4	-19.6	0.282339
-12.3	-19.6	0.28163
-12.2	-19.6	0.280926
-12.1	-19.6	0.280228
-12	-19.6	0.279534
-11.9	-19.6	0.278846
-11.8	-19.6	0.278163
-11.7	-19.6	0.277486
-11.6	-19.6	0.276813
-11.5	-19.6	0.276146
-11.4	-19.6	0.275484
-11.3	-19.6	0.274828
-11.2	-19.6	0.274177
-11.1	-19.6	0.273531
-11	-19.6	0.272891
-10.9	-19.6	0.272256
-10.8	-19.6	0.271626
-10.7	-19.6	0.271001
-10.6	-19.6	0.270382
-10.5	-19.6	0.269769
-10.4	-19.6	0.26916
-10.3	-19.6	0.268557
-10.2	-19.6	0.26796
-10.1	-19.6	0.267368
-10	-19.6	0.266781
-9.9	-19.6	0.2662
-9.8	-19.6	0.265624
-9.7	-19.6	0.265054
-9.6	-19.6	0.264489
-9.5	-19.6	0.263929
-9.4	-19.6	0.263375
-9.3	-19.6	0.262827
-9.2	-19.6	0.262284
-9.1	-19.6	0.261746
-9	-19.6	0.261214
-8.9	-19.6	0.260688
-8.8	-19.6	0.260167
-8.7	-19.6	0.259652
-8.6	-19.6	0.259142
-8.5	-19.6	0.258637
-8.4	-19.6	0.258139
-8.3	-19.6	0.257645
-8.2	-19.6	0.257158
-8.1	-19.6	0.256676
-8	-19.6	0.256199
-7.9	-19.6	0.255729
-7.8	-19.6	0.255264
-7.7	-19.6	0.254804
-7.6	-19.6	0.25435
-7.5	-19.6	0.253902
-7.4	-19.6	0.253459
-7.3	-19.6	0.253022
-7.2	-19.6	0.252591
-7.1	-19.6	0.252165
-7	-19.6	0.251746
-6.9	-19.6	0.251331
-6.8	-19.6	0.250923
-6.7	-19.6	0.25052
-6.6	-19.6	0.250123
-6.5	-19.6	0.249732
-6.4	-19.6	0.249347
-6.3	-19.6	0.248967
-6.2	-19.6	0.248593
-6.1	-19.6	0.248225
-6	-19.6	0.247862
-5.9	-19.6	0.247506
-5.8	-19.6	0.247155
-5.7	-19.6	0.24681
-5.6	-19.6	0.246471
-5.5	-19.6	0.246137
-5.4	-19.6	0.24581
-5.3	-19.6	0.245488
-5.2	-19.6	0.245172
-5.1	-19.6	0.244862
-5	-19.6	0.244558
-4.9	-19.6	0.24426
-4.8	-19.6	0.243968
-4.7	-19.6	0.243681
-4.6	-19.6	0.243401
-4.5	-19.6	0.243126
-4.4	-19.6	0.242857
-4.3	-19.6	0.242595
-4.2	-19.6	0.242338
-4.1	-19.6	0.242087
-4	-19.6	0.241842
-3.9	-19.6	0.241603
-3.8	-19.6	0.24137
-3.7	-19.6	0.241143
-3.6	-19.6	0.240922
-3.5	-19.6	0.240706
-3.4	-19.6	0.240497
-3.3	-19.6	0.240294
-3.2	-19.6	0.240097
-3.1	-19.6	0.239906
-3	-19.6	0.239721
-2.9	-19.6	0.239542
-2.8	-19.6	0.239369
-2.7	-19.6	0.239201
-2.6	-19.6	0.23904
-2.5	-19.6	0.238885
-2.4	-19.6	0.238736
-2.3	-19.6	0.238593
-2.2	-19.6	0.238457
-2.1	-19.6	0.238326
-2	-19.6	0.238201
-1.9	-19.6	0.238082
-1.8	-19.6	0.23797
-1.7	-19.6	0.237863
-1.6	-19.6	0.237763
-1.5	-19.6	0.237668
-1.4	-19.6	0.23758
-1.3	-19.6	0.237497
-1.2	-19.6	0.237421
-1.1	-19.6	0.237351
-1	-19.6	0.237287
-0.9	-19.6	0.237229
-0.8	-19.6	0.237177
-0.7	-19.6	0.237132
-0.6	-19.6	0.237092
-0.5	-19.6	0.237058
-0.4	-19.6	0.237031
-0.3	-19.6	0.23701
-0.2	-19.6	0.236994
-0.1	-19.6	0.236985
1.52933e-14	-19.6	0.236982
0.1	-19.6	0.236985
0.2	-19.6	0.236994
0.3	-19.6	0.23701
0.4	-19.6	0.237031
0.5	-19.6	0.237058
0.6	-19.6	0.237092
0.7	-19.6	0.237132
0.8	-19.6	0.237177
0.9	-19.6	0.237229
1	-19.6	0.237287
1.1	-19.6	0.237351
1.2	-19.6	0.237421
1.3	-19.6	0.237497
1.4	-19.6	0.23758
1.5	-19.6	0.237668
1.6	-19.6	0.237762
1.7	-19.6	0.237863
1.8	-19.6	0.23797
1.9	-19.6	0.238082
2	-19.6	0.238201
2.1	-19.6	0.238326
2.2	-19.6	0.238456
2.3	-19.6	0.238593
2.4	-19.6	0.238736
2.5	-19.6	0.238885
2.6	-19.6	0.23904
2.7	-19.6	0.239201
2.8	-19.6	0.239368
2.9	-19.6	0.239541
3	-19.6	0.239721
3.1	-19.6	0.239906
3.2	-19.6	0.240097
3.3	-19.6	0.240294
3.4	-19.6	0.240497
3.5	-19.6	0.240706
3.6	-19.6	0.240921
3.7	-19.6	0.241143
3.8	-19.6	0.24137
3.9	-19.6	0.241603
4	-19.6	0.241842
4.1	-19.6	0.242087
4.2	-19.6	0.242338
4.3	-19.6	0.242594
4.4	-19.6	0.242857
4.5	-19.6	0.243126
4.6	-19.6	0.2434
4.7	-19.6	0.243681
4.8	-19.6	0.243967
4.9	-19.6	0.24426
5	-19.6	0.244558
5.1	-19.6	0.244862
5.2	-19.6	0.245172
5.3	-19.6	0.245488
5.4	-19.6	0.245809
5.5	-19.6	0.246137
5.6	-19.6	0.24647
5.7	-19.6	0.24681
5.8	-19.6	0.247155
5.9	-19.6	0.247505
6	-19.6	0.247862
6.1	-19.6	0.248224
6.2	-19.6	0.248593
6.3	-19.6	0.248967
6.4	-19.6	0.249346
6.5	-19.6	0.249732
6.6	-19.6	0.250123
6.7	-19.6	0.25052
6.8	-19.6	0.250923
6.9	-19.6	0.251331
7	-19.6	0.251745
7.1	-19.6	0.252165
7.2	-19.6	0.252591
7.3	-19.6	0.253022
7.4	-19.6	0.253459
7.5	-19.6	0.253902
7.6	-19.6	0.25435
7.7	-19.6	0.254804
7.8	-19.6	0.255263
7.9	-19.6	0.255728
8	-19.6	0.256199
8.1	-19.6	0.256676
8.2	-19.6	0.257158
8.3	-19.6	0.257645
8.4	-19.6	0.258138
8.5	-19.6	0.258637
8.6	-19.6	0.259142
8.7	-19.6	0.259651
8.8	-19.6	0.260167
8.9	-19.6	0.260688
9	-19.6	0.261214
9.1	-19.6	0.261746
9.2	-19.6	0.262284
9.3	-19.6	0.262827
9.4	-19.6	0.263375
9.5	-19.6	0.263929
9.6	-19.6	0.264489
9.7	-19.6	0.265054
9.8	-19.6	0.265624
9.9	-19.6	0.2662
10	-19.6	0.266781
10.1	-19.6	0.267368
10.2	-19.6	0.26796
10.3	-19.6	0.268557
10.4	-19.6	0.26916
10.5	-19.6	0.269769
10.6	-19.6	0.270382
10.7	-19.6	0.271001
10.8	-19.6	0.271626
10.9	-19.6	0.272256
11	-19.6	0.272891
11.1	-19.6	0.273531
11.2	-19.6	0.274177
11.3	-19.6	0.274828
11.4	-19.6	0.275484
11.5	-19.6	0.276146
11.6	-19.6	0.276813
11.7	-19.6	0.277486
11.8	-19.6	0.278163
11.9	-19.6	0.278846
12	-19.6	0.279534
12.1	-19.6	0.280228
12.2	-19.6	0.280926
12.3	-19.6	0.28163
12.4	-19.6	0.282339
12.5	-19.6	0.283054
12.6	-19.6	0.283773
12.7	-19.6	0.284498
12.8	-19.6	0.285228
12.9	-19.6	0.285963
13	-19.6	0.286703
13.1	-19.6	0.287449
13.2	-19.6	0.2882
13.3	-19.6	0.288955
13.4	-19.6	0.289717
13.5	-19.6	0.290483
13.6	-19.6	0.291254
13.7	-19.6	0.292031
13.8	-19.6	0.292812
13.9	-19.6	0.293599
14	-19.6	0.294391
14.1	-19.6	0.295188
14.2	-19.6	0.29599
14.3	-19.6	0.296797
14.4	-19.6	0.297609
14.5	-19.6	0.298426
14.6	-19.6	0.299249
14.7	-19.6	0.300076
14.8	-19.6	0.300909
14.9	-19.6	0.301746
15	-19.6	0.302589
15.1	-19.6	0.303437
15.2	-19.6	0.30429
15.3	-19.6	0.305147
15.4	-19.6	0.30601
15.5	-19.6	0.306878
15.6	-19.6	0.307751
15.7	-19.6	0.308629
15.8	-19.6	0.309512
15.9	-19.6	0.310399
16	-19.6	0.311292
16.1	-19.6	0.31219
16.2	-19.6	0.313093
16.3	-19.6	0.314001
16.4	-19.6	0.314914
16.5	-19.6	0.315831
16.6	-19.6	0.316754
16.7	-19.6	0.317682
16.8	-19.6	0.318615
16.9	-19.6	0.319552
17	-19.6	0.320495
17.1	-19.6	0.321442
17.2	-19.6	0.322395
17.3	-19.6	0.323352
17.4	-19.6	0.324314
17.5	-19.6	0.325282
17.6	-19.6	0.326254
17.7	-19.6	0.327231
17.8	-19.6	0.328213
17.9	-19.6	0.3292
18	-19.6	0.330191
18.1	-19.6	0.331188
18.2	-19.6	0.33219
18.3	-19.6	0.333196
18.4	-19.6	0.334207
18.5	-19.6	0.335224
18.6	-19.6	0.336245
18.7	-19.6	0.337271
18.8	-19.6	0.338302
18.9	-19.6	0.339337
19	-19.6	0.340378
19.1	-19.6	0.341423
19.2	-19.6	0.342474
19.3	-19.6	0.343529
19.4	-19.6	0.344589
19.5	-19.6	0.345654
19.6	-19.6	0.346723
19.7	-19.6	0.347798
19.8	-19.6	0.348877
