# R  L  v_R  v_phi   x  y
4.187 0.957409 0.0105551 0.228662 3.31409 -2.55886
6.00434 1.27109 0.00440365 0.211695 -4.52216 -3.94995
6.317 1.39154 0.00495013 0.220284 1.01298 -6.23525
10.5083 2.3101 -0.00140128 0.219836 0.781849 10.4792
4.78484 1.10239 0.000737753 0.230393 4.33255 2.03069
2.17748 0.487933 0.00699602 0.224082 1.24102 -1.78921
7.65577 1.67877 0.00674067 0.219282 -4.05892 -6.49122
4.38128 0.965389 -0.00099177 0.220344 3.37571 2.79289
2.09451 0.437129 -0.0068925 0.208702 -1.93188 -0.809206
2.21711 0.503607 -0.0113621 0.227146 -1.6113 -1.52291
2.83968 0.607272 0.0186527 0.213853 2.07089 1.94298
11.0822 2.41508 -0.00566243 0.217924 -10.8397 2.30594
9.26165 2.04894 0.00362873 0.221228 -5.47341 7.47127
2.06764 0.427295 0.0143861 0.206658 0.551812 -1.99265
4.05796 0.885576 -0.0052687 0.218232 -3.0219 2.70836
3.34915 0.712836 0.0107629 0.212841 3.34375 0.190097
4.93923 1.11147 0.00288774 0.22503 -0.773604 4.87827
9.81563 2.15254 -0.00246368 0.219297 -9.36851 -2.92876
10.9075 2.38276 -0.00251458 0.218452 10.2232 -3.80238
2.26261 0.515462 -0.0319436 0.227817 2.01537 -1.02845
2.42574 0.563816 -0.00501759 0.23243 -2.31753 -0.716431
14.4121 3.17895 0.000424373 0.220576 14.339 1.44887
2.45719 0.503989 -0.00699581 0.205108 -1.28914 2.09187
7.88156 1.69128 0.0010772 0.214587 -6.12653 -4.95829
5.45637 1.17053 -0.00212966 0.214525 0.248331 -5.45072
6.71049 1.48857 0.00222666 0.221828 -5.59643 -3.7028
4.2238 0.895949 -0.00278757 0.212119 3.2178 -2.73609
2.33967 0.473572 -0.00779501 0.20241 1.2782 -1.95966
5.75603 1.28335 0.00236408 0.222957 -5.74356 -0.378735
2.483 0.551814 0.0214457 0.222236 2.44769 0.417295
3.90794 0.941399 -0.0142745 0.240894 -2.71911 2.80685
2.49197 0.560073 -0.00309314 0.224751 -1.92075 -1.58765
4.48695 0.946493 -0.0131913 0.210943 1.14401 4.33866
4.54834 0.931787 0.00559617 0.204863 0.250606 -4.54143
2.04174 0.439138 0.0180139 0.21508 -1.69068 -1.14469
4.06247 0.907501 0.00774737 0.223386 -3.38398 -2.24775
8.69576 1.89666 -0.00271091 0.218113 8.57454 -1.44689
3.62648 0.813988 0.00354906 0.224457 -3.44353 1.13732
2.31972 0.542731 -0.0127705 0.233964 -1.67866 -1.60101
9.42001 2.06296 -0.00305959 0.218998 7.80437 -5.27526
6.19071 1.32548 0.00550281 0.214108 -5.61801 2.60055
4.04496 0.956447 0.00712629 0.236454 3.44189 2.12487
10.4663 2.30938 -0.00161701 0.220649 9.8649 -3.49677
2.09159 0.433257 -0.00373083 0.207142 1.82907 -1.01453
13.4321 2.90672 -0.00328453 0.216402 -5.9417 12.0465
4.32757 0.968646 0.0132626 0.223831 -0.341386 -4.31408
2.71824 0.588358 -0.0028656 0.216448 -0.312108 2.70026
5.42247 1.18637 -0.00445821 0.218788 -3.2719 4.3241
10.2732 2.1982 -0.00310691 0.213973 7.95886 6.49584
9.50756 2.07345 0.00169234 0.218085 -9.48054 -0.716223
6.38822 1.4278 -0.00594253 0.223506 -5.20357 -3.70571
2.69332 0.621672 -0.00420779 0.23082 -2.06121 -1.7336
9.50031 2.09896 0.0094143 0.220936 -8.68159 3.85822
12.2673 2.64573 0.00687657 0.215672 5.84783 10.7838
6.99327 1.48128 -0.00303845 0.211815 -6.88949 -1.20027
7.49545 1.75265 0.0058736 0.233829 -5.34031 5.25955
5.76398 1.25058 -0.00618937 0.216965 5.65776 1.10145
6.25555 1.36684 0.00947335 0.2185 3.25725 -5.34062
4.46716 1.03029 0.0115794 0.230636 3.02415 3.28787
5.53689 1.19799 -0.0070591 0.216366 3.23322 -4.49482
10.277 2.26369 -0.000890702 0.220267 -8.95955 -5.0343
3.93975 0.835863 -0.00229619 0.212162 1.78569 3.51183
3.18666 0.734251 0.0145055 0.230414 1.77373 2.64739
3.90778 0.858746 0.0160427 0.219753 3.3439 2.02216
7.48806 1.53425 -0.00986853 0.204893 6.8531 -3.01764
6.57538 1.50468 0.000697321 0.228835 3.28418 -5.69647
6.24583 1.32374 0.00682424 0.21194 3.00208 5.47704
3.01464 0.607525 -0.0128969 0.201525 -1.24703 2.74462
5.35303 1.17691 -0.00992087 0.219858 5.25917 -0.998061
3.54912 0.767146 0.000534736 0.216151 0.843108 3.44752
6.26578 1.42284 -0.00121751 0.227081 -6.26082 -0.249418
8.72463 1.93243 0.00205588 0.221492 6.83763 -5.41904
5.78229 1.27163 -0.023598 0.219919 5.26478 -2.39103
3.94478 0.855927 -0.00387688 0.216977 3.33675 -2.10415
11.4287 2.49481 0.0042135 0.218293 11.2502 2.01206
5.55824 1.1192 0.00404587 0.201359 -5.40326 1.30339
4.14161 0.889811 0.00596923 0.214847 -1.68007 -3.78553
5.13137 1.05394 0.00481022 0.205392 -3.34615 -3.89028
2.09138 0.467345 -0.0101854 0.223462 -1.10334 -1.77666
5.89961 1.23881 0.00607129 0.209983 5.62576 -1.77655
2.37923 0.539098 0.0282169 0.226585 -1.16984 -2.07177
3.9838 0.838815 0.0214355 0.210556 3.72119 -1.42246
2.2806 0.507719 0.00445277 0.222625 1.94841 -1.18526
2.20275 0.490159 0.00661573 0.222521 2.01756 -0.884073
3.22567 0.639597 -0.00272185 0.198283 -1.96183 -2.5605
9.59863 2.08577 -0.0113004 0.217299 7.93671 5.39836
2.4436 0.526187 0.00997316 0.215333 -1.60495 -1.84263
2.49994 0.558119 0.0022046 0.223253 1.55038 1.96113
5.48746 1.18006 -0.00584056 0.215047 -5.12194 1.96925
7.06481 1.60075 0.000688453 0.226581 -7.03071 -0.693276
6.72646 1.50677 -0.0105406 0.224007 -2.02521 -6.41435
2.67488 0.565756 0.00889849 0.211507 1.61362 2.13336
3.43093 0.745124 0.0149456 0.217179 1.39514 3.13446
8.61658 1.7821 0.00323705 0.206822 -3.89939 7.68377
4.40737 0.960617 0.000534801 0.217957 -4.39522 0.327034
2.03202 0.462944 -0.0093178 0.227824 -1.76241 -1.01144
3.39968 0.755121 -0.00758564 0.222115 1.2797 -3.14964
2.21891 0.474109 0.0122464 0.213667 1.8259 1.26081
6.72894 1.45437 0.00338697 0.216136 6.49606 -1.75494
4.70571 1.11047 -0.0173086 0.235984 1.45258 4.4759
3.02321 0.673226 0.00628806 0.222686 -2.97362 -0.545298
3.00691 0.645315 -0.0243577 0.21461 1.75565 -2.44116
2.69314 0.578667 -0.00765535 0.214867 -2.49897 -1.00407
2.04395 0.469559 0.0129543 0.229731 1.84982 -0.869428
3.74212 0.813007 0.0204838 0.217258 1.14683 3.56206
6.39556 1.43419 -0.0109367 0.224248 -5.72587 2.84913
3.08497 0.67212 -0.00289413 0.217869 -3.04059 -0.521415
6.4428 1.41145 0.013901 0.219073 -6.44265 0.0434729
4.59607 1.0467 -0.00135598 0.227738 4.56062 0.569778
4.51346 1.01255 0.00534477 0.224339 3.72702 -2.54571
2.84091 0.632218 -0.0129078 0.22254 2.35084 -1.5951
10.3893 2.26136 0.00838229 0.217663 10.3823 -0.381555
7.44854 1.63348 -0.00709809 0.219302 -4.47951 -5.95103
13.0385 2.89903 -0.00355274 0.222344 10.8092 -7.29131
6.42926 1.40507 -0.00935376 0.218543 2.25891 6.01936
2.13818 0.509337 -0.0170649 0.238211 2.12913 -0.196426
5.10139 1.09633 -0.0101686 0.214909 4.52926 -2.34734
3.36114 0.736577 -0.00176318 0.219145 -3.34425 0.336608
3.18241 0.703869 -0.00848409 0.221175 0.752147 -3.09225
2.15802 0.443532 0.0092991 0.205528 2.15271 0.151312
3.01181 0.669147 -0.00983026 0.222175 -3.01122 -0.0596347
4.19039 0.904434 0.00611145 0.215835 -0.726878 -4.12687
5.94722 1.28026 -0.000852243 0.215271 3.63789 4.7048
4.86966 1.04999 0.00649889 0.215619 -4.78149 0.922448
3.14478 0.715197 -0.000290533 0.227423 3.14447 0.0438736
6.67256 1.41219 0.00188649 0.211641 6.63618 0.695862
3.71693 0.808944 -0.0201132 0.217637 -0.0899169 3.71584
6.51449 1.45001 0.00222772 0.222582 3.1943 -5.67759
2.37294 0.522496 -0.012519 0.220189 2.21889 0.841075
4.57528 1.07024 -0.00855322 0.233917 -2.73242 3.66975
3.39933 0.781648 0.0198859 0.229942 2.13593 -2.64448
4.71519 1.02804 -0.00160521 0.218027 -4.31708 1.89628
2.01325 0.448579 -0.00399668 0.222813 -1.04879 -1.7185
9.87171 2.20313 0.00475694 0.223177 -7.17763 -6.77733
7.69597 1.65318 -0.0203379 0.214811 -4.3695 6.33526
5.02619 1.04897 -0.00619533 0.2087 -3.28931 3.8004
2.01836 0.447087 -0.0194864 0.22151 1.9903 -0.335343
13.8782 3.02787 0.00143161 0.218174 11.5572 7.68342
10.2168 2.17451 0.00146425 0.212838 -6.31429 -8.03192
9.39233 2.08878 0.00192915 0.222392 -5.5755 -7.55842
3.97866 0.900016 0.0032594 0.226211 3.91592 0.703773
2.90534 0.570585 -0.00039681 0.196391 -0.437954 -2.87215
5.92226 1.30054 0.001756 0.219602 0.663019 -5.88503
6.59994 1.47383 0.0027079 0.22331 -1.71141 6.37419
12.8198 2.77756 -0.000856857 0.216662 12.8196 -0.0610688
3.20329 0.721384 -0.0047884 0.225201 -0.15076 3.19974
5.46265 1.10303 -0.00316787 0.201922 -5.06874 -2.03677
4.96612 1.0481 -0.00222104 0.211051 4.16929 -2.69803
7.87478 1.76498 -0.00804727 0.224131 6.88651 -3.81943
3.78973 0.826198 0.00295579 0.218009 -2.45226 -2.88938
5.53399 1.26133 -0.00508023 0.227924 1.33307 -5.37104
6.61436 1.45127 -0.021842 0.219413 5.48633 3.69458
2.3471 0.510655 -0.00545422 0.217569 2.19888 0.820859
8.66308 1.98146 0.0102104 0.228724 -2.31835 -8.34711
2.82014 0.635649 0.00851145 0.225396 -1.63014 -2.30127
3.11552 0.714245 0.01529 0.229254 -2.08649 2.31366
4.22137 0.961708 -0.011128 0.227819 -4.18475 -0.554873
2.601 0.579731 -0.00890619 0.222888 0.51557 2.54939
4.55345 1.01367 0.00345855 0.222615 -0.064816 -4.55299
3.71803 0.813373 0.0152995 0.218765 3.16371 1.95313
5.40243 1.17852 0.00642345 0.218147 -4.93827 2.19085
3.82935 0.856123 0.00989566 0.223568 -2.94046 -2.45309
5.32806 1.14874 -0.003384 0.215601 2.52648 4.69097
6.06585 1.37533 0.0175014 0.226734 -0.329066 -6.05692
2.49354 0.546046 -0.00110457 0.218984 -0.0907309 2.49189
10.9115 2.40486 -0.00281986 0.220398 9.22433 5.82853
4.18911 0.914606 0.00563775 0.21833 3.1303 -2.78385
10.6562 2.33389 0.000883554 0.219017 -10.4973 -1.83339
5.83362 1.33177 0.00173275 0.228291 -4.21583 4.03211
4.16566 0.835238 0.00856903 0.200506 3.12753 2.75159
2.09107 0.453608 -0.00840365 0.216926 0.39221 2.05396
10.1504 2.2639 0.00633708 0.223036 9.97174 -1.89589
2.30361 0.535548 0.0220051 0.232482 1.90694 -1.29237
4.1157 0.83674 -0.00376093 0.203304 4.024 0.863966
3.56021 0.800776 0.00477891 0.224923 -0.740447 -3.48236
9.86856 2.27389 -0.00151753 0.230418 9.13025 3.74526
5.54359 1.20341 0.0184668 0.217082 5.44492 -1.04125
5.25065 1.15333 0.0237706 0.219654 -1.97509 -4.86501
3.37972 0.77333 -0.0114759 0.228815 3.17291 1.16412
11.6902 2.62392 -0.0048849 0.224454 -11.1767 -3.42687
12.574 2.7966 -0.00136235 0.222412 -11.263 5.59012
6.07236 1.26805 -0.0204595 0.208823 -5.64386 -2.24064
3.45159 0.724851 -0.0127684 0.210005 -1.61247 3.05179
7.15492 1.57921 -0.0113046 0.220716 6.99006 -1.52708
9.14105 2.04697 -0.00451145 0.223932 -3.62366 -8.39213
3.35052 0.768964 0.0209401 0.229506 3.27964 -0.685513
4.93463 1.10421 -0.00858307 0.223767 2.11073 -4.46043
9.70533 2.10398 -0.00526254 0.216787 5.08987 -8.26357
4.38927 0.987837 -0.00445969 0.225057 3.53775 2.59808
2.96247 0.642182 -0.018246 0.216773 -0.478742 2.92353
2.58679 0.615909 -0.000611369 0.238098 2.37727 1.01984
6.2836 1.34362 1.13222e-05 0.213829 3.66143 -5.10662
6.10767 1.3049 0.0107365 0.213649 -5.15883 -3.26957
2.5347 0.574095 -0.00286711 0.226494 -2.53266 -0.101878
10.5517 2.37743 0.00340336 0.225314 -2.19442 10.321
6.87221 1.56246 -0.00775241 0.227358 5.51021 4.10668
7.86495 1.75872 -0.00255453 0.223614 -7.70068 1.59904
6.62148 1.46646 -0.00937132 0.221471 3.74331 5.46184
4.87941 1.08534 -0.00248179 0.222433 -2.82717 -3.9769
2.69147 0.562371 -0.0197397 0.208945 0.38891 -2.66322
3.41998 0.752563 0.0028828 0.220049 -3.19186 1.22813
16.3873 3.63689 0.00035021 0.221934 -16.2105 -2.40077
12.645 2.73425 -0.00207494 0.216232 7.40661 10.2488
5.37878 1.15702 -0.00542592 0.215108 -3.5898 -4.00558
3.391 0.656281 -0.00282633 0.193536 -3.34767 -0.540388
2.23193 0.471757 0.00918192 0.211367 -1.98676 -1.01702
8.2336 1.76096 3.07101e-05 0.213875 -8.19078 -0.838685
3.8397 0.801905 -0.0122687 0.208845 -3.64121 -1.21858
3.846 0.840744 0.00496426 0.218602 1.05794 3.69763
9.69681 2.17919 0.00585499 0.224733 -6.77556 6.93685
8.3663 1.82127 -0.00371286 0.217691 5.41899 6.37412
4.74655 1.01576 0.00241819 0.213999 -3.15885 -3.54279
7.13556 1.60454 -0.0019688 0.224866 -0.8985 7.07876
6.49861 1.43885 0.00188555 0.221409 -3.08925 -5.71738
14.5707 3.23353 -0.00163278 0.22192 9.13048 -11.3551
7.95068 1.73105 0.00680264 0.217723 -2.77249 -7.45162
2.24563 0.484609 0.00369859 0.215801 1.00101 -2.01018
6.03249 1.31115 0.0118721 0.217348 -1.72644 -5.78016
3.28777 0.711443 -2.23445e-05 0.216391 1.06932 3.10902
4.85713 1.09187 0.0184882 0.224798 -0.108281 -4.85593
3.51723 0.838966 0.00651239 0.23853 -3.38589 0.952192
3.6706 0.785587 0.0355002 0.214021 2.1009 -3.00991
4.76607 1.10111 -0.00262987 0.231031 4.16663 -2.314
2.42469 0.524678 -0.0149049 0.216389 -2.25156 0.899792
2.08128 0.434155 -0.0110397 0.2086 1.3231 1.60659
2.49224 0.547923 -0.00554325 0.219852 2.35463 0.816674
3.93768 0.845122 0.0113211 0.214625 -3.86698 -0.742805
3.85756 0.825137 -0.00485312 0.213901 1.86746 3.37541
5.22851 1.12789 0.00361347 0.21572 5.22687 -0.13092
2.44436 0.491863 -0.00755808 0.201224 2.25936 0.932821
4.65127 1.08917 -0.00445257 0.234166 2.48071 -3.93452
2.92524 0.645621 -0.0146308 0.220707 2.81075 -0.810384
2.78888 0.568963 0.00174083 0.204011 2.25682 1.63848
3.49824 0.795758 0.0205839 0.227474 0.424008 -3.47245
2.30492 0.518867 -0.023301 0.225113 -2.29216 0.242231
11.5124 2.55979 0.00556231 0.222351 -7.51166 8.72412
12.7871 2.76846 0.00372227 0.216504 -8.82913 9.24971
2.29759 0.46579 -0.0154355 0.20273 -1.40447 -1.81834
2.58274 0.528363 0.0101112 0.204575 -0.27932 -2.56759
4.36786 0.972709 0.00073861 0.222697 -0.912921 -4.27139
4.14856 0.837369 -0.00724122 0.201846 0.969464 -4.03369
8.02042 1.74071 0.0176554 0.217035 3.36249 -7.28153
2.79308 0.597993 0.0155535 0.214098 2.51385 -1.21732
3.31243 0.73272 -0.012218 0.221203 -2.90928 -1.58376
5.74503 1.20026 -0.00581384 0.208922 -3.23619 4.74684
9.63975 2.06967 -0.00330986 0.214702 -3.64192 8.92531
6.19536 1.37533 -0.00233028 0.221993 -2.88574 -5.48224
5.21452 1.09292 0.00510548 0.209591 5.14647 -0.83969
3.16913 0.624645 0.00133767 0.197103 -1.64274 2.71013
5.68977 1.29616 0.00195816 0.227806 -0.30325 5.68168
3.46971 0.793753 0.0176144 0.228766 3.45121 0.35781
19.6909 4.30981 0.000446461 0.218873 4.24441 -19.228
10.2091 2.29901 -4.2844e-05 0.225193 -10.0417 1.84113
8.56599 1.91794 0.00688279 0.223902 8.56064 -0.302694
4.29923 0.93653 -0.00501755 0.217837 0.439977 -4.27666
2.66917 0.629799 -0.0078776 0.235953 -2.12299 -1.61783
3.3994 0.731752 0.00888957 0.215259 -3.27588 0.908022
4.07505 0.889052 -0.00474479 0.21817 -2.82345 -2.93839
7.67604 1.63013 0.00332426 0.212366 6.92883 3.30346
5.43174 1.22177 0.00263616 0.224931 0.709462 -5.3852
3.35746 0.754518 -0.0111288 0.224729 -0.645228 -3.29487
2.21489 0.475827 -0.00224274 0.214831 0.974867 1.98882
9.5343 2.10097 0.00183869 0.220359 -3.39563 8.90912
13.7968 3.07373 -0.000348061 0.222785 2.35147 13.595
5.79366 1.31996 -0.0190114 0.227829 2.89513 5.01843
2.75134 0.594944 -0.00313599 0.216238 1.68734 2.17319
8.5901 1.91774 0.00419706 0.22325 -1.58541 -8.44253
2.82226 0.583405 -0.0144809 0.206715 -1.80171 -2.17233
6.87531 1.43244 0.000939126 0.208346 -6.53245 -2.14405
16.2873 3.55745 0.000252863 0.218419 -15.4723 -5.08757
3.37077 0.734095 -0.0259153 0.217783 1.86376 2.80864
3.918 0.853776 0.0227455 0.217911 -2.54703 -2.97714
11.7761 2.60944 0.00344646 0.221587 -10.2117 -5.86499
8.71951 1.85863 0.00114043 0.213158 7.67361 4.14072
3.56488 0.822023 -0.0184126 0.230589 -2.80398 -2.20137
4.01023 0.856987 -0.0144164 0.2137 2.98806 2.67458
9.85578 2.24035 0.00192334 0.227313 1.28824 -9.77123
2.24195 0.484062 -0.0240145 0.215911 -2.15163 -0.629959
2.70222 0.576349 -0.0116516 0.213287 2.62236 0.652086
3.08894 0.730124 0.00150964 0.236367 2.93107 0.974899
13.9563 3.05482 -0.000259742 0.218885 13.9217 -0.981896
2.8395 0.714561 -0.0120735 0.251651 0.691576 -2.75399
5.57184 1.18712 0.00139474 0.213057 -3.70583 -4.1608
3.36425 0.766645 -0.0121302 0.22788 2.03931 2.6757
6.13636 1.35244 0.000199496 0.220398 5.22028 -3.22545
4.49726 1.00191 0.00586099 0.222783 3.49244 -2.83342
8.36461 1.81755 -0.000663967 0.217291 -1.28266 8.26568
4.11991 0.914707 -0.0139452 0.222021 3.736 -1.73666
3.71496 0.805432 -0.0166627 0.216808 -3.01973 2.16382
3.479 0.785238 -0.00196232 0.225708 -0.687334 -3.41043
3.13375 0.700395 0.000383918 0.2235 2.83612 1.33298
6.9691 1.49366 0.0193277 0.214327 5.92057 3.67632
12.6823 2.78702 0.000246626 0.219757 -7.89757 9.92317
3.93408 0.824423 -0.0161952 0.209559 0.308797 -3.92194
5.52277 1.1829 0.00407457 0.214185 -4.95117 2.44682
3.51106 0.739693 -0.0137107 0.210675 2.8218 2.08926
8.27674 1.77293 -0.00212543 0.214207 8.00998 -2.08439
3.98806 0.85309 -0.00242585 0.213911 -3.09338 -2.51706
2.52425 0.502565 -0.0284123 0.199095 -1.46999 -2.05206
4.93987 1.09354 0.0111128 0.22137 0.343559 4.92791
5.17988 1.13324 -0.0012763 0.218777 -4.70662 -2.16306
3.38363 0.731787 0.00528858 0.216273 3.09937 1.35753
5.86072 1.35791 0.00100733 0.231697 -3.39923 4.77423
2.85046 0.643887 -0.022383 0.225889 2.6194 1.12421
4.85984 1.06743 0.00984706 0.219642 2.68492 -4.05083
3.20627 0.669694 0.00445865 0.20887 -2.74093 1.66357
7.7213 1.72385 0.00907139 0.223258 2.78667 7.2009
3.36662 0.756152 -0.00347108 0.224603 2.08883 -2.64025
5.72937 1.2422 -0.00319111 0.216812 -3.86762 4.22696
3.82893 0.83292 0.0088805 0.217533 3.74575 0.793788
5.05062 1.08513 -0.00432387 0.21485 -4.24609 2.73488
3.47336 0.77773 0.00152081 0.223913 -2.14827 -2.72932
3.65312 0.818157 -0.0107623 0.223961 0.812659 3.56159
2.24784 0.513403 0.00250653 0.228398 -2.24784 0.00177207
2.45351 0.540042 0.00951416 0.22011 -2.09962 1.26938
8.04677 1.79 -0.00874035 0.22245 -3.62371 7.18465
2.28186 0.539283 0.018445 0.236335 0.602043 2.20101
2.62414 0.579013 -0.00238767 0.220649 1.83331 1.87752
5.62461 1.21595 0.0118489 0.216184 5.25514 2.00493
4.38084 0.929137 -0.0169019 0.212091 1.69148 -4.04112
2.63255 0.57849 0.0220288 0.219745 2.51781 0.768727
7.32627 1.73071 0.00397513 0.236233 6.30031 -3.73903
3.69352 0.77304 0.00682308 0.209296 3.3639 1.52521
5.84179 1.36863 0.0113741 0.234282 1.53242 5.63722
5.80439 1.28143 0.00546996 0.220769 -2.8026 5.08294
3.15827 0.612236 0.00543843 0.193852 -3.15095 -0.214824
7.58472 1.72065 -0.00769165 0.226857 4.74356 -5.91832
2.78499 0.619176 0.0388382 0.222326 0.945821 -2.61946
4.7253 1.09678 0.00748096 0.232108 -1.22297 4.56429
4.84094 1.05499 -0.000699011 0.217932 4.58173 -1.56283
6.45579 1.4035 0.0110951 0.217403 -6.13014 -2.02448
2.51764 0.563144 -0.0198003 0.223679 -1.2346 2.19415
12.0091 2.6901 -0.0051169 0.224004 11.7486 2.48804
7.90577 1.76029 0.0103016 0.222659 -6.04963 5.08953
3.12237 0.694267 0.00385344 0.222352 -2.92337 1.09686
3.2333 0.749608 -0.00461898 0.23184 1.02293 3.06722
5.26462 1.12957 0.00686737 0.214558 3.32185 4.08431
5.82513 1.23473 0.0158462 0.211967 -4.05987 4.17728
4.80348 1.03891 0.00835307 0.216283 -4.7735 0.535834
5.51345 1.15768 0.00622872 0.209973 4.68578 2.90545
2.75569 0.687939 -0.000955671 0.249643 -2.03725 1.85565
6.20484 1.38699 0.015662 0.223534 6.09455 -1.1647
2.69438 0.587528 -0.0298839 0.218057 0.0508131 2.6939
3.24424 0.668373 0.00512069 0.206018 1.47432 2.8899
3.67645 0.835481 -0.00887469 0.227252 2.72155 2.47173
4.20838 0.804256 -0.0112106 0.191108 2.9549 2.9965
2.62131 0.622166 0.00680615 0.237349 -2.61563 -0.17242
10.0729 2.23053 -0.000861074 0.221439 -8.91426 -4.69028
2.08979 0.443196 0.0169024 0.212077 -0.570103 2.01052
2.87336 0.651919 -0.00923263 0.226884 2.38707 1.5994
3.79526 0.789945 -0.00930798 0.20814 -2.39866 2.94116
8.98922 1.91098 0.00223194 0.212585 8.21533 -3.64888
8.77774 1.94923 -0.0122452 0.222065 7.51363 4.53807
6.42714 1.43192 -0.00390278 0.222792 -3.51659 5.37975
3.71162 0.783605 0.0131691 0.211122 2.79223 -2.44532
5.79419 1.26201 -0.00367767 0.217807 5.79193 0.162087
10.1132 2.25902 -0.00906465 0.223372 -9.18264 4.23754
4.15871 0.885834 -0.0310829 0.213007 -4.03901 0.990585
5.65853 1.17185 -0.000746165 0.207095 -5.65443 0.21543
2.17725 0.461471 0.0171668 0.211952 2.07066 0.672877
5.87732 1.28751 0.00645241 0.219063 -0.663087 5.83979
3.79618 0.868043 -0.00280714 0.228662 -2.42512 2.92057
2.55623 0.564935 0.017343 0.221003 2.19618 1.3081
4.67049 1.00666 0.0195084 0.215537 1.31373 -4.48191
3.72585 0.84854 0.00336833 0.227744 2.54236 2.72366
4.66006 1.08782 -0.00226283 0.233435 -2.62834 -3.84812
8.65299 1.90922 -0.00560565 0.220643 3.72497 -7.81018
8.88385 1.95768 0.0030887 0.220363 8.15283 -3.52904
2.61882 0.590045 -0.00420229 0.22531 -0.00333719 -2.61881
10.1836 2.25714 0.00460488 0.221644 1.44953 10.0799
8.59064 1.83499 0.00866001 0.213603 -4.36317 -7.40012
5.67352 1.27737 0.0169339 0.225146 -0.269257 5.66712
13.023 2.90333 0.000475088 0.222939 -12.5009 -3.65045
16.424 3.6077 0.0013019 0.21966 7.40781 -14.6585
3.41397 0.750411 -0.000953032 0.219806 -3.06049 -1.51282
5.66803 1.28259 0.0112372 0.226285 5.59629 -0.898961
2.42328 0.565689 -0.0110797 0.233439 -1.45756 1.93593
5.8147 1.31731 0.00123023 0.226549 -3.35448 -4.74954
8.97852 1.9363 0.00626855 0.21566 -7.91374 -4.24104
4.36938 0.977027 0.010341 0.223608 -3.17015 -3.00693
3.02349 0.652878 -0.021229 0.215935 -2.99849 -0.388029
5.97317 1.28371 0.00767713 0.214912 2.78421 5.28459
6.03138 1.33712 -0.00376517 0.221694 -5.56742 2.31978
2.96382 0.690843 -0.0139865 0.233092 2.0082 2.17976
2.72088 0.61836 -0.000308358 0.227265 1.92543 1.92247
2.39233 0.518979 0.014308 0.216935 0.630193 -2.30783
3.34871 0.780354 0.0167816 0.233031 -2.09853 -2.6096
2.90418 0.63974 0.00950833 0.220282 -2.81162 -0.727351
2.75851 0.608758 -0.0122545 0.220683 -2.75264 -0.179952
2.21992 0.503588 0.00429209 0.226849 -1.20281 1.86583
2.24678 0.505587 0.000720196 0.225027 -1.36183 -1.78702
7.77708 1.71698 -0.00375238 0.220774 -6.81587 -3.74526
6.87256 1.52835 0.00432701 0.222384 -6.41357 2.46945
2.08141 0.456879 -0.0139104 0.219504 0.11762 -2.07809
5.0506 1.09431 -0.00564351 0.21667 4.20443 2.79844
3.83782 0.854557 -0.0166888 0.222667 -1.92747 -3.31869
5.37619 1.18693 -0.0242011 0.220775 4.84315 -2.33396
10.3422 2.25845 0.000634868 0.218371 9.98561 -2.69247
2.55498 0.527576 0.00301032 0.206489 -2.39314 0.894891
6.08971 1.30585 0.00141575 0.214435 6.06643 -0.531981
4.18232 0.913099 0.00995199 0.218324 -1.00083 4.0608
3.57742 0.777984 -0.0323192 0.217471 -3.54232 0.499853
5.24254 1.11051 -0.00526298 0.211826 -4.91665 -1.81955
8.61285 1.90553 0.0014779 0.221243 -8.05999 -3.03608
2.85402 0.645875 0.00386666 0.226304 -0.455261 2.81747
2.74714 0.573947 -0.0261431 0.208925 2.56405 0.986111
6.11939 1.38372 -0.00524251 0.22612 3.15616 5.24267
4.34558 0.906589 -0.0104571 0.208623 -3.76326 2.17299
6.02179 1.38289 -0.00620042 0.229648 -5.10506 -3.19379
5.49009 1.27016 -0.00894587 0.231354 -0.805249 5.43072
6.59586 1.52479 -0.00741095 0.231174 6.22987 2.16656
4.12341 0.94443 0.0021539 0.229041 -4.12282 -0.0695882
6.73582 1.44979 -0.00147312 0.215236 -6.7353 -0.084385
